,locusId,desc,HighCO2_log2AbundanceChange_rep1,LowCO2_log2AbundanceChange_rep1,HighCO2Log_log2AbundanceChange_rep2,LowCO2_log2AbundanceChange_rep2,High CO2 Requiring
1207,HNEAP_RS08910,NADH dehydrogenase,0.042564668,0.053763299,0.087131923,0.127020922,FALSE
1208,HNEAP_RS08915,hydrogenase,0.217464739,-0.019582137,0.010424734,0.193686803,FALSE
1209,HNEAP_RS08920,formate hydrogenlyase,0.053055809,0.056536455,-0.093413971,-0.001366396,FALSE
1210,HNEAP_RS08945,hypothetical protein,0.052010833,-0.019582137,0.051760726,0.043577783,FALSE
1211,HNEAP_RS08950,FMN-binding protein,0.005781487,0.014043238,0.052107987,-0.00146277,FALSE
1212,HNEAP_RS08955,FAD:protein FMN transferase,0.080919793,0.041996496,0.037546189,-0.026107708,FALSE
1213,HNEAP_RS08960,hypothetical protein,-0.0457929,-0.16272165,0.049648591,-0.035327825,FALSE
1214,HNEAP_RS08965,mechanosensitive ion channel MscS,0.054615297,0.054268967,0.056380643,0.022917136,FALSE
1215,HNEAP_RS08970,excinuclease ABC subunit UvrC,-0.03729146,0.042630967,0.021864027,-0.010187068,FALSE
1216,HNEAP_RS08975,DNA-binding response regulator,0.257585751,0.190374379,0.227781954,0.379572399,FALSE
1217,HNEAP_RS08980,CYTH domain-containing protein,0.212864541,0.026793876,-0.242798216,0.00217149,FALSE
1218,HNEAP_RS08985,ketoacyl-ACP synthase III,0.124880211,0.047839033,0.071192409,0.102418766,FALSE
1219,HNEAP_RS09010,lysophospholipid transporter LplT,0.153049885,0.07520322,0.124123215,0.052422348,FALSE
1220,HNEAP_RS09015,hypothetical protein,-0.037585447,0.075279,0.158107535,0.095686883,FALSE
1221,HNEAP_RS09020,DNA-binding response regulator,0.178898221,0.074523737,-0.121857149,-0.079348823,FALSE
1222,HNEAP_RS09025,ATP-binding protein,-0.041284121,0.00836745,0.023915688,0.029693709,FALSE
1223,HNEAP_RS09040,lipoprotein,-0.000914795,0.030983113,0.012971938,-0.104619006,FALSE
1224,HNEAP_RS09045,hypothetical protein,-0.102265957,0.082397196,-0.050453779,-0.021459188,FALSE
1225,HNEAP_RS09050,hypothetical protein,0.305915371,0.252040685,0.135591778,0.131159746,FALSE
1226,HNEAP_RS09060,peptide chain release factor 3,-1.615228309,-1.158662307,-1.6188597,-1.186215505,FALSE
1227,HNEAP_RS09065,hypothetical protein,0.026020824,0.050248554,-0.047990991,0.012682355,FALSE
1228,HNEAP_RS09070,folate-binding protein,-0.774494517,-1.045095362,-1.008830058,-1.005406176,FALSE
1229,HNEAP_RS09080,tRNA (guanosine(46)-N7)-methyltransferase TrmB,-0.018415886,-0.11973431,-0.094985093,-0.048965341,FALSE
1230,HNEAP_RS09085,hypothetical protein,0.030900631,0.008652263,0.294247946,0.353897503,FALSE
1231,HNEAP_RS09100,type 11 methyltransferase,-0.082638555,-0.08975608,-0.12953703,-0.160007583,FALSE
1232,HNEAP_RS09105,MFS transporter,-0.001371089,-0.221318119,0.114261429,0.188350623,FALSE
1233,HNEAP_RS09110,DUF1294 domain-containing protein,0.002116974,0.125096394,-0.049678709,-0.108753694,FALSE
1234,HNEAP_RS09140,YggT family protein,-0.371646328,-0.182275312,-0.505257426,-0.388937862,FALSE
1235,HNEAP_RS09150,YggS family pyridoxal phosphate-dependent enzyme,-0.268706787,-0.171247028,-0.026806816,-0.186550816,FALSE
1236,HNEAP_RS09155,type IV pili twitching motility protein PilT,-0.024195012,-0.092293107,-0.166151775,-0.133008555,FALSE
1237,HNEAP_RS09160,twitching motility protein PilT,-0.154804265,-0.351653634,0.020276905,0.066971446,FALSE
1238,HNEAP_RS09165,twitching motility protein PilT,0.076546401,-0.036277586,0.098621185,-0.016535718,FALSE
1239,HNEAP_RS09170,cytochrome C class I,0.155704418,0.030089758,0.005060847,-0.163577546,FALSE
1240,HNEAP_RS09175,pyridine nucleotide-disulfide oxidoreductase,0.195500698,0.129841786,0.025673813,-0.131845401,FALSE
1241,HNEAP_RS09185,hypothetical protein,-0.012560666,0.00607284,-0.082765266,0.014730027,FALSE
1242,HNEAP_RS09190,cytochrome c4,0.006034507,-0.076198849,-0.183483869,-0.151792082,FALSE
1243,HNEAP_RS09195,Fe(2+)-trafficking protein,-0.109989673,-0.098615649,0.14416611,0.083728139,FALSE
1244,HNEAP_RS09200,A/G-specific adenine glycosylase,0.20304651,0.111373342,0.0546665,0.101976051,FALSE
1245,HNEAP_RS09215,hypothetical protein,-0.059426529,0.13547806,0.004125552,0.11610605,FALSE
1246,HNEAP_RS09220,glycoside hydrolase,0.077142592,0.025515171,0.200376319,0.295596372,FALSE
1247,HNEAP_RS09225,D-hexose-6-phosphate mutarotase,0.107669489,0.091667062,0.171166571,0.129542253,FALSE
1248,HNEAP_RS09230,type IV pilus assembly PilZ,-0.018254623,-0.148569437,0.022997538,-0.07327874,FALSE
1249,HNEAP_RS09235,6-phosphofructokinase,0.024337268,-0.00902981,-0.026776995,0.072137494,FALSE
1250,HNEAP_RS09245,sterol-binding protein,0.13269315,0.157155453,0.095883371,0.247666772,FALSE
1251,HNEAP_RS09250,hypothetical protein,0.2857621,0.068869119,0.09135885,-0.076074641,FALSE
1252,HNEAP_RS09255,GNAT family N-acetyltransferase,0.077931003,0.041773937,-0.055087544,-0.053932531,FALSE
1253,HNEAP_RS09260,deacetylase,-0.035878251,-0.070523288,-0.215169331,-0.189958817,FALSE
1254,HNEAP_RS09295,transcriptional regulator NrdR,-0.423258696,-0.240570699,-0.479580041,-0.363084039,FALSE
1255,HNEAP_RS09305,hypothetical protein,-0.201353936,-0.161549153,0.201880944,-0.093881242,FALSE
1256,HNEAP_RS09310,Crp/Fnr family transcriptional regulator,-0.161201049,-0.425132775,0.084664682,0.303571984,FALSE
1257,HNEAP_RS09320,nitrogen fixation protein FixH,-0.66004523,-0.747856153,-1.056191221,-0.730419702,FALSE
1258,HNEAP_RS09370,TlpA family protein disulfide reductase,0.020333672,-0.014645385,0.041572588,0.118516466,FALSE
1259,HNEAP_RS09385,nuclear transport factor 2 family protein,0.104508064,0.002150118,-0.178901277,0.030529241,FALSE
1260,HNEAP_RS09390,oxidoreductase,-0.235472602,-0.172319609,-0.467060184,-0.199705062,FALSE
1261,HNEAP_RS09395,NAD/FAD-binding protein,0.032879462,-0.017701878,-0.067590839,0.009047245,FALSE
1262,HNEAP_RS09400,DUF1365 domain-containing protein,-0.001837857,-0.009074,0.128433478,-0.042284993,FALSE
1263,HNEAP_RS09405,class I SAM-dependent methyltransferase,-0.089603066,0.109258327,0.005722205,0.042000112,FALSE
1264,HNEAP_RS09410,MFS transporter,0.060099759,0.051861497,-0.047322645,-0.049383205,FALSE
1265,HNEAP_RS09415,DUF3833 domain-containing protein,-0.074779294,0.078208512,0.085793257,0.245468078,FALSE
1266,HNEAP_RS09420,hypothetical protein,0.072765004,-0.026181712,0.126299603,0.151481206,FALSE
1267,HNEAP_RS09425,DUF2789 domain-containing protein,0.444246581,-0.132585208,-0.095482329,0.081844791,FALSE
1268,HNEAP_RS09430,protease SohB,-0.123930274,-0.231361537,-0.031887228,-0.114339012,FALSE
1269,HNEAP_RS09435,Tim44 domain-containing protein,0.047180478,-0.061948232,-0.460297888,-0.511593804,FALSE
1270,HNEAP_RS09460,hypothetical protein,0.226812326,0.070695401,0.15690036,0.178007487,FALSE
1271,HNEAP_RS09475,rhodanese,-1.003428031,-0.981576273,-0.584643077,-0.801455588,FALSE
1272,HNEAP_RS09490,sulfur oxidation c-type cytochrome SoxA,-2.201233002,-2.331945037,-2.160938281,-2.563352795,FALSE
1273,HNEAP_RS09495,DedA family protein,0.108494243,0.142640723,-0.322350576,-0.258903306,FALSE
1274,HNEAP_RS09510,DUF3565 domain-containing protein,-0.318525686,0.083392176,-0.371232483,0.109915846,FALSE
1275,HNEAP_RS09515,30S ribosomal protein S12 methylthiotransferase RimO,-0.016912155,-0.126092643,-0.218599976,-0.202237134,FALSE
1276,HNEAP_RS09525,asparaginase,0.079941505,0.116414443,-0.085897043,-0.084632142,FALSE
1277,HNEAP_RS09545,hypothetical protein,0.094633153,-0.043660461,-0.006180782,0.049843348,FALSE
1278,HNEAP_RS09580,glycosyltransferase family 4 protein,0.01659974,-0.021839067,0.059947948,-0.018825384,FALSE
1279,HNEAP_RS09585,RNA helicase,-2.026951009,-1.902153581,-1.90391259,-1.505796621,FALSE
1280,HNEAP_RS09590,methylated-DNA--[protein]-cysteine S-methyltransferase,-0.045122866,0.091825907,0.105511598,-0.031796019,FALSE
1281,HNEAP_RS09595,formate-dependent phosphoribosylglycinamide formyltransferase,-0.277220763,-0.142792433,-0.033917168,-0.035300821,FALSE
1282,HNEAP_RS09600,DUF3301 domain-containing protein,0.025740527,-0.10528735,-0.003403979,0.133755621,FALSE
1283,HNEAP_RS09610,hypothetical protein,-0.288253334,-0.288860234,-0.103510254,-0.103668387,FALSE
1284,HNEAP_RS09625,hypothetical protein,0.058633842,0.080014164,0.021873006,-0.045574201,FALSE
1285,HNEAP_RS09630,penicillin-binding protein 1A,-0.144661533,-0.390724213,-0.118537234,-0.205234999,FALSE
1286,HNEAP_RS09635,pilus assembly protein PilM,0.661332032,0.326441875,0.587963185,0.566616591,FALSE
1287,HNEAP_RS09640,fimbrial assembly family protein,0.68009541,0.384966305,0.549495113,0.304151751,FALSE
1288,HNEAP_RS09645,pilus assembly protein PilO,0.512945529,0.353947721,0.792659328,0.764449986,FALSE
1289,HNEAP_RS09650,pilus assembly protein PilP,0.445977941,0.086178442,0.674175047,0.578115857,FALSE
1290,HNEAP_RS09655,type IV pilus secretin PilQ,0.535572442,0.385768894,0.717454487,0.692131357,FALSE
1291,HNEAP_RS09670,RNA polymerase sigma factor RpoS,-0.105986457,-0.210729955,-0.367196458,-0.304831187,FALSE
1292,HNEAP_RS09675,hypothetical protein,-0.005971472,-0.08017193,-0.080254519,0.073342093,FALSE
1293,HNEAP_RS09680,phosphoserine transaminase,0.125534611,0.097436673,-0.174388656,-0.065993579,FALSE
1294,HNEAP_RS09685,NUDIX hydrolase,-0.098889806,-0.281615932,-0.225947748,-0.050213537,FALSE
1295,HNEAP_RS09695,DUF489 domain-containing protein,0.271360344,-0.117050053,-0.311676467,-0.005449321,FALSE
1296,HNEAP_RS09795,cytochrome C class I,-1.27869844,-1.023369038,-1.430184365,-0.803248876,FALSE
1297,HNEAP_RS09810,23S rRNA (uridine(2552)-2'-O)-methyltransferase RlmE,-0.125649156,-0.117728097,-0.214056967,-0.163433727,FALSE
1298,HNEAP_RS09815,copper chaperone PCu(A)C,0.189721772,0.122947957,0.073100103,0.180084803,FALSE
1299,HNEAP_RS09825,ribosome assembly RNA-binding protein YhbY,0.100565641,0.201485265,0.095418197,0.156045577,FALSE
1300,HNEAP_RS09830,leucyl/phenylalanyl-tRNA--protein transferase,-0.128057402,-0.138725305,-0.049686983,-0.02525866,FALSE
1301,HNEAP_RS09835,sodium/hydrogen exchanger,0.11627688,0.178744962,0.393103764,0.049631107,FALSE
1302,HNEAP_RS09840,hypothetical protein,0.033351969,-0.260852404,-0.098479133,-0.14573842,FALSE
1303,HNEAP_RS09845,transcription-repair coupling factor,-0.226478558,-0.185703147,-0.033128984,-0.015442232,FALSE
1304,HNEAP_RS09850,RDD family protein,-0.113125111,-0.053087367,-0.186114313,-0.063227743,FALSE
1305,HNEAP_RS09855,exodeoxyribonuclease V subunit alpha,-0.206299605,-0.292847183,-0.061558299,-0.156518107,FALSE
1306,HNEAP_RS09860,exodeoxyribonuclease V subunit beta,-0.724237705,-0.688761352,-0.777890777,-0.587569197,FALSE
1307,HNEAP_RS09865,type II toxin-antitoxin system death-on-curing family toxin,-0.131312748,-0.051384284,-0.109735429,-0.051438012,FALSE
1308,HNEAP_RS09885,DUF2339 domain-containing protein,-0.030432842,-0.051164015,0.001707241,0.043649181,FALSE
1309,HNEAP_RS09890,hypothetical protein,0.151155533,-0.071864027,-0.285182132,0.18595927,FALSE
1310,HNEAP_RS09910,4-oxalocrotonate tautomerase,-0.043941517,-0.290600975,0.191446675,0.41730693,FALSE
1311,HNEAP_RS09915,two-component system response regulator CreB,-0.085778478,-0.063659558,0.029905616,-0.048119245,FALSE
1312,HNEAP_RS09920,two-component system sensor histidine kinase CreC,-0.030492077,-0.116994298,0.041582593,-0.038955431,FALSE
1313,HNEAP_RS09925,trypsin,0.036547539,0.027069356,-0.060595961,-0.00253453,FALSE
1314,HNEAP_RS09930,exosortase K,-0.102190618,0.028150154,0.083703657,-0.053808346,FALSE
1315,HNEAP_RS09935,NUDIX hydrolase,0.057478626,-0.193776686,-0.448044281,-0.306153605,FALSE
1316,HNEAP_RS09945,DUF945 domain-containing protein,0.096171085,0.129113654,0.012745673,0.116163901,FALSE
1317,HNEAP_RS09965,molecular chaperone HtpG,-0.013435884,0.064388783,-0.102506784,-0.000414937,FALSE
1318,HNEAP_RS10000,DUF2065 domain-containing protein,0.462980397,0.260767104,0.185995829,-0.388424954,FALSE
1319,HNEAP_RS10005,protease modulator HflC,-0.323182171,-0.804840015,-0.563137484,-0.573945479,FALSE
1320,HNEAP_RS10010,protease modulator HflK,-0.810083864,-0.623072129,-0.887228554,-0.840994552,FALSE
1321,HNEAP_RS10015,GTPase HflX,-0.062798984,-0.08588564,-0.015441318,-0.029235818,FALSE
1322,HNEAP_RS10020,RNA chaperone Hfq,0.105116038,0.175984705,-0.239771668,-0.197994083,FALSE
1323,HNEAP_RS10030,DNA mismatch repair endonuclease MutL,-0.173946882,-0.152723058,-0.114555399,-0.086770074,FALSE
1324,HNEAP_RS10040,hypothetical protein,0.271214931,0.166034105,-0.03788076,0.183137736,FALSE
1325,HNEAP_RS10050,bifunctional ADP-dependent NAD(P)H-hydrate dehydratase/NAD(P)H-hydrate epimerase,0.00702369,0.071645362,0.062399466,0.104708214,FALSE
1326,HNEAP_RS10065,50S ribosomal protein L33,-0.24540948,-0.153414547,-0.474906918,-0.457602014,FALSE
1327,HNEAP_RS10070,bifunctional DNA-formamidopyrimidine glycosylase/DNA-(apurinic or apyrimidinic site) lyase,0.098916735,0.108481389,-0.040402428,-0.002621273,FALSE
1328,HNEAP_RS10080,dioxygenase,0.003467151,0.109037806,-0.01288673,-0.139247829,FALSE
1329,HNEAP_RS10090,ATP-dependent chaperone ClpB,-0.035840376,-0.029272452,0.053396221,0.090274921,FALSE
1330,HNEAP_RS10095,hypothetical protein,-0.021760809,-0.260939101,-0.221114145,0.019185147,FALSE
1331,HNEAP_RS10100,hypothetical protein,-0.031255721,0.102402082,0.017819673,0.092556066,FALSE
1332,HNEAP_RS10105,UDP-2 3-diacylglucosamine diphosphatase,-0.115520302,0.072489788,0.069445701,-0.010446176,FALSE
1333,HNEAP_RS10110,hypothetical protein,0.115230612,0.256384952,-0.055516112,0.193304269,FALSE
1334,HNEAP_RS10120,amino acid-binding ACT domain-containing protein,-0.703673234,-0.621380906,-0.921985007,-0.882625813,FALSE
1335,HNEAP_RS10125,multi-copper polyphenol oxidoreductase,0.078351442,-0.040447213,0.052454109,-0.024128996,FALSE
1336,HNEAP_RS10130,23S rRNA pseudouridine(1911/1915/1917) synthase RluD,-0.834805849,-0.535489416,-0.789150787,-0.49457172,FALSE
1337,HNEAP_RS10140,MFS transporter,-0.125347695,-0.143284548,-0.006333482,0.026832959,FALSE
1338,HNEAP_RS10145,disulfide bond isomerase DsbC/G-like protein,-0.09919535,-0.141133122,-0.067245723,-0.117885562,FALSE
1339,HNEAP_RS10150,site-specific tyrosine recombinase XerD,-1.883203643,-1.452690454,-0.894787275,-1.047972541,FALSE
1340,HNEAP_RS10160,ATPase AAA,0.097481475,0.076163871,-0.031425103,0.059187595,FALSE
1341,HNEAP_RS10165,acetate--CoA ligase,-0.159114672,-0.164497512,0.044997574,-0.094395515,FALSE
1342,HNEAP_RS10170,hypothetical protein,0.094686423,0.08783575,0.225927469,0.196272143,FALSE
1343,HNEAP_RS10185,(Fe-S)-binding protein,0.018625842,-0.040820604,0.150740552,-0.018534307,FALSE
1344,HNEAP_RS10190,hypothetical protein,0.158239221,0.252386785,-0.031687304,-0.024038293,FALSE
1345,HNEAP_RS10195,peroxiredoxin,-0.166724474,-0.10319364,-0.063944464,-0.103334584,FALSE
1346,HNEAP_RS10225,hypothetical protein,0.003159613,0.123584139,0.051542307,0.13486992,FALSE
1347,HNEAP_RS10230,hypothetical protein,0.320810101,0.171976493,0.05913609,-0.080941003,FALSE
1348,HNEAP_RS10240,rRNA large subunit pseudouridine synthase E,0.280654308,0.049586686,0.215517804,0.115765617,FALSE
1349,HNEAP_RS10245,5'-3' exonuclease,0.180184461,0.133289259,-0.087913657,-0.173696792,FALSE
1350,HNEAP_RS10255,chorismate mutase,-0.188722457,-0.082410021,0.299962224,0.340334198,FALSE
1351,HNEAP_RS10260,phosphate porin,0.121286979,0.185297775,0.078853257,0.081947335,FALSE
1352,HNEAP_RS10270,zinc ribbon domain-containing protein,0.179181566,0.073458701,0.268212847,0.078437576,FALSE
1353,HNEAP_RS10275,GGDEF domain-containing response regulator,-0.053992119,-0.011384349,0.088744795,0.191252001,FALSE
1354,HNEAP_RS10280,sensor histidine kinase,-0.03150991,0.041993484,0.07146996,0.019318629,FALSE
1355,HNEAP_RS10285,cell envelope biogenesis protein OmpA,0.101985269,-0.144762773,0.036040272,0.118568662,FALSE
1356,HNEAP_RS10295,sensor histidine kinase,-1.59792018,-0.918044023,-1.227787625,-1.35795714,FALSE
1357,HNEAP_RS10300,sigma-54-dependent Fis family transcriptional regulator,-0.348509423,-0.199842819,-0.564442717,-0.337646008,FALSE
1358,HNEAP_RS10305,hypothetical protein,0.100683472,0.069877521,0.048125418,-0.012448313,FALSE
1359,HNEAP_RS10320,prolyl aminopeptidase,0.085702217,-0.026795777,0.051066836,0.182866539,FALSE
1360,HNEAP_RS10325,tRNA 2-thiocytidine(32) synthetase TtcA,-0.025514372,0.067922398,0.043299479,0.022838975,FALSE
1361,HNEAP_RS10330,lipid A biosynthesis acyltransferase,0.006015009,-0.208449512,-0.013184251,-0.073894576,FALSE
1362,HNEAP_RS10365,16S rRNA (cytosine(967)-C(5))-methyltransferase RsmB,-0.515511719,-0.670336942,-0.841136458,-0.736847157,FALSE
1363,HNEAP_RS10380,LysM peptidoglycan-binding domain-containing protein,0.304962554,0.021764292,0.528926552,0.335475532,FALSE
1364,HNEAP_RS10385,DNA-protecting protein DprA,-0.045352017,0.08333088,0.052563735,0.040925019,FALSE
1365,HNEAP_RS10390,DUF494 domain-containing protein,0.31060886,0.298226237,0.175371896,0.440745309,FALSE
1366,HNEAP_RS10410,nuclease,0.116298699,0.120343659,-0.058706449,-0.049952008,FALSE
1367,HNEAP_RS10420,ComF family protein,0.023555138,0.042550214,0.035100476,0.108531538,FALSE
1368,HNEAP_RS10425,hypothetical protein,-0.456410021,-0.414638423,-0.181969968,-0.153168614,FALSE
1369,HNEAP_RS10435,hypothetical protein,-0.048545746,0.052547354,-0.020730181,0.095717974,FALSE
1370,HNEAP_RS10440,DUF4168 domain-containing protein,0.169815058,0.177717078,0.176328357,0.126369962,FALSE
1371,HNEAP_RS10445,sigma-54-dependent Fis family transcriptional regulator,0.119280067,0.031606546,-0.003617183,0.013797583,FALSE
1372,HNEAP_RS10450,signal transduction histidine kinase,0.138312238,0.117913744,0.150357394,0.02758722,FALSE
1373,HNEAP_RS10460,type II toxin-antitoxin system RelE/ParE family toxin,0.010984756,-0.01593881,-0.097858033,-0.003982654,FALSE
1374,HNEAP_RS10465,hypothetical protein,0.274669346,0.276508416,0.013490224,0.073615449,FALSE
1375,HNEAP_RS10470,hypothetical protein,0.197161171,0.154969431,0.035193386,0.059008516,FALSE
1376,HNEAP_RS10475,hypothetical protein,0.368224564,0.300149009,0.541505551,0.62415216,FALSE
1377,HNEAP_RS10480,hypothetical protein,-0.158615564,-0.019582137,0.093879799,0.098945594,FALSE
1378,HNEAP_RS10485,hypothetical protein,0.105625209,0.099109651,0.046193554,0.029912026,FALSE
1379,HNEAP_RS10490,hypothetical protein,-0.141745703,0.091251836,-0.062258338,-0.02020022,FALSE
1380,HNEAP_RS10505,phosphoglycolate phosphatase,-0.13484899,-0.184359989,-0.464110465,-0.314485611,FALSE
1381,HNEAP_RS10530,AraC family transcriptional regulator,0.143860278,0.06410822,0.098146713,0.118076774,FALSE
1382,HNEAP_RS10540,dihydrofolate reductase,-0.080420887,0.000801617,-0.348718616,-0.25426459,FALSE
1383,HNEAP_RS10545,hypothetical protein,-0.234465154,-0.492972722,-0.205667064,-0.233228741,FALSE
1384,HNEAP_RS10550,nodulation protein NodJ,0.070400054,-0.022419031,-0.062655137,-0.009592945,FALSE
1385,HNEAP_RS10555,ABC transporter,0.028974674,0.038951156,0.171432717,0.106080219,FALSE
1386,HNEAP_RS10570,glycosyltransferase family 1 protein,0.022293273,0.05334709,-0.012354741,-0.049988226,FALSE
1387,HNEAP_RS10575,O-antigen polymerase,-0.177494313,-0.558306976,-0.349799169,-0.212632575,FALSE
1388,HNEAP_RS10580,glycosyltransferase family 2 protein,-0.420241995,-0.292897067,-0.375740255,-0.258822309,FALSE
1389,HNEAP_RS10585,polysaccharide deacetylase,-0.297565363,-0.136916262,-0.306399592,-0.247736483,FALSE
1390,HNEAP_RS10590,hypothetical protein,-0.130460702,-0.11987053,-0.203980469,-0.145110502,FALSE
1391,HNEAP_RS10595,glycosyltransferase family 1 protein,-0.436109655,-0.49565659,-0.916163072,-0.762345408,FALSE
1392,HNEAP_RS10615,zinc-finger domain-containing protein,0.49612788,0.159146655,0.055587482,0.048441301,FALSE
1393,HNEAP_RS10670,anhydro-N-acetylmuramic acid kinase,-0.131240893,-0.240570857,-0.176137382,-0.299897751,FALSE
1394,HNEAP_RS10690,Cl- channel voltage-gated family protein,0.098922192,0.003299483,0.025469682,0.039741175,FALSE
1395,HNEAP_RS10705,[protein-PII] uridylyltransferase,-0.859433986,-0.965344511,-0.896728692,-0.812129829,FALSE
1396,HNEAP_RS10710,pseudouridine synthase,0.119133582,-0.005902332,0.062529847,0.12127557,FALSE
1397,HNEAP_RS10715,DNA-binding response regulator,-0.074875514,0.02124443,0.095809562,0.066744198,FALSE
1398,HNEAP_RS10720,signal transduction histidine kinase LytS,0.192341959,0.138969246,0.208811081,0.089849566,FALSE
1399,HNEAP_RS10740,uracil-DNA glycosylase,0.015279045,0.154916109,-0.002290164,0.045893696,FALSE
1400,HNEAP_RS10745,JAB domain-containing protein,0.022675249,0.129822822,0.1416393,-0.005827554,FALSE
1401,HNEAP_RS10750,hypothetical protein,-0.043512752,-0.05692097,-0.437661194,-0.230670984,FALSE
1402,HNEAP_RS10755,TonB-system energizer ExbB,0.03971315,-0.213906246,-0.016577724,-0.132094392,FALSE
1403,HNEAP_RS10760,TonB system transport protein ExbD,-0.022261287,0.011128525,0.073763582,0.190281211,FALSE
1404,HNEAP_RS10765,energy transducer TonB,0.052790212,0.012659288,0.056285401,0.141802009,FALSE
1405,HNEAP_RS10770,thioredoxin family protein,-2.315806132,-2.245594246,-2.366367906,-2.921684707,FALSE
1406,HNEAP_RS10785,hypothetical protein,-0.310303019,-0.348179657,-0.207221064,-0.169731741,FALSE
1407,HNEAP_RS10790,heme biosynthesis protein HemY,-0.049066171,0.015942342,-0.142370973,-0.204163565,FALSE
1408,HNEAP_RS10800,hypothetical protein,-0.059005492,-0.103886395,-0.203819589,-0.091256527,FALSE
1409,HNEAP_RS10805,DSBA oxidoreductase,-0.058777384,0.026577177,-0.088455823,-0.036758755,FALSE
1410,HNEAP_RS10830,sensor domain-containing diguanylate cyclase,-0.008247838,-0.00352264,0.010691365,0.01159476,FALSE
1411,HNEAP_RS10845,glutathione amide-dependent peroxidase,-0.01117658,-0.085318929,0.040906733,0.089197292,FALSE
1412,HNEAP_RS10855,catalase/peroxidase HPI,-0.032824431,-0.037553182,0.04332329,0.043371857,FALSE
1413,HNEAP_RS10860,hypothetical protein,0.001907532,0.047719951,-0.013137881,0.017029386,FALSE
1414,HNEAP_RS10865,hypothetical protein,-0.037986215,-0.064888112,-0.012234711,0.08393297,FALSE
1415,HNEAP_RS10870,hypothetical protein,0.345943438,0.196166469,-0.03510164,-0.233423235,FALSE
1416,HNEAP_RS10875,tRNA preQ1(34) S-adenosylmethionine ribosyltransferase-isomerase QueA,-0.15359068,0.000630425,-0.193467579,-0.204942146,FALSE
1417,HNEAP_RS10880,tRNA guanosine(34) transglycosylase Tgt,-0.219319144,-0.301746859,-0.32615824,-0.342463307,FALSE
1418,HNEAP_RS10905,TrmH family RNA methyltransferase,-0.200068895,-0.422698619,-0.186670905,-0.202778994,FALSE
1419,HNEAP_RS10915,transcriptional regulator,-0.46654828,0.023714877,-0.641729519,0.122977923,FALSE
1420,HNEAP_RS10925,23S rRNA (adenine(2503)-C(2))-methyltransferase RlmN,-0.304406128,-0.339168601,-0.437530695,-0.287127396,FALSE
1421,HNEAP_RS10930,type IV pilus biogenesis/stability protein PilW,-0.247015241,-0.323031091,-0.702905662,-0.672224963,FALSE
1422,HNEAP_RS10935,DUF4115 domain-containing protein,-1.049255552,-1.121790561,-0.762386577,-0.453977496,FALSE
1423,HNEAP_RS10950,hypothetical protein,-0.13575465,0.175433112,-0.142312419,-0.037359557,FALSE
1424,HNEAP_RS10960,hypothetical protein,-0.088094585,0.022651672,-0.026776995,-0.044290033,FALSE
1425,HNEAP_RS10965,amidohydrolase,0.179425687,0.097475095,0.063322797,0.151820065,FALSE
1426,HNEAP_RS10970,aspartate aminotransferase family protein,0.006265533,-0.188461355,-0.138863041,-0.111442012,FALSE
1427,HNEAP_RS10975,aminopeptidase P family protein,0.069602302,0.00516383,0.021284732,0.034758082,FALSE
1428,HNEAP_RS10980,succinate-semialdehyde dehydrogenase,0.000106193,0.056563468,0.052584635,-0.0305196,FALSE
1429,HNEAP_RS10990,ABC transporter ATP-binding protein,-0.114262713,-0.103393967,-0.084751878,-0.05315391,FALSE
1430,HNEAP_RS10995,nitrate ABC transporter  permease protein,-0.011782616,0.012057867,-0.097074938,0.071509878,FALSE
1431,HNEAP_RS11000,nitrate ABC transporter substrate-binding protein,0.146602059,-0.101264857,0.008965759,-0.053152346,FALSE
1432,HNEAP_RS11005,sigma-54-dependent Fis family transcriptional regulator,0.07709792,0.086607161,0.133063937,-0.004150808,FALSE
1433,HNEAP_RS11010,hypothetical protein,-0.129997689,0.03241199,-0.004160379,-0.070410216,FALSE
1434,HNEAP_RS11015,sulfurtransferase,-0.161300278,-0.09964319,0.139062323,0.087580019,FALSE
1435,HNEAP_RS11020,hypothetical protein,-0.090760199,-0.193874588,-0.041596802,0.087528267,FALSE
1436,HNEAP_RS11025,acyl-CoA dehydrogenase,-0.05163755,-0.093041828,0.00831897,0.004290862,FALSE
1437,HNEAP_RS11030,peroxiredoxin,0.184793592,0.221770603,0.060775988,-0.029181866,FALSE
1438,HNEAP_RS11035,IS110 family transposase,0.224172432,0.127786244,0.09633347,0.072557143,FALSE
1439,HNEAP_RS11040,cyanase,0.151263554,-0.008443604,-0.132421765,-0.119722564,FALSE
1440,HNEAP_RS11045,hypothetical protein,0.106593499,0.03270991,0.055108352,0.103834053,FALSE
1441,HNEAP_RS11050,hypothetical protein,0.055016347,0.067774641,0.135774541,0.212258221,FALSE
1442,HNEAP_RS11060,2OG-Fe(II) oxygenase,-0.016348674,0.040008094,0.019590738,-0.029341554,FALSE
1443,HNEAP_RS11065,hypothetical protein,-0.027709166,-0.056478398,0.027354872,0.039940628,FALSE
1444,HNEAP_RS11070,TonB-denpendent receptor,0.002452096,0.004884929,0.01444692,0.012105894,FALSE
1445,HNEAP_RS11075,diguanylate cyclase,-0.004562654,0.044333458,-0.01617907,0.012705084,FALSE
