,Locus Id,NCBI Accession number,NCBI gi number,Gene description,High CO2 fitness replicate 1,Low CO2 fitness replicate 1,High CO2 fitness replicate 2,Low CO2 fitness replicate 2,High CO2 error replicate 1,Low CO2 error replicate 1,High CO2 error replicate 2,High CO2 error replicate 2,Has HCR phenotype
551,HNEAP_RS04035,WP_012823681.1,502585906.0,urea carboxylase,0.00100858557089564,0.108216120908236,-0.0767877259515789,-0.129230599567633,0.095284763966303,0.0919845862331206,0.0905694732262466,0.0942926978809573,False
552,HNEAP_RS04040,WP_012823682.1,502585907.0,urea carboxylase,-0.126772572333226,-0.135214378920767,-0.0749310673859797,0.0970347748167464,0.10497051064879302,0.10331793622155301,0.0972687407359673,0.0973248781698856,False
553,HNEAP_RS04045,WP_012823683.1,502585908.0,urea carboxylase,-0.079297263272568,-0.10646653818395199,0.00452749213219803,0.0218540116164416,0.0445325206695667,0.0442133761169353,0.0417638217129618,0.0426569177487828,False
554,HNEAP_RS04060,WP_012823685.1,502585910.0,P-II family nitrogen regulator,-0.919336027040305,-0.377198234260014,-0.60745834987267,-0.668566273270396,0.265605257841435,0.23273006777902,0.26136487393166,0.272007459792191,False
555,HNEAP_RS04065,WP_012823686.1,502585911.0,glycine oxidase ThiO,-3.2264828654022795,-3.02252206990657,-2.9361579283184702,-3.2672130290980697,0.662309676680658,0.565436767005525,0.616386593819744,0.8525416489581651,False
556,HNEAP_RS04075,WP_012823687.1,502585912.0,VIT family protein,-0.0338013284047405,0.00544534693280735,0.036763717975106004,0.0954648066512187,0.10783459336201599,0.104809556616835,0.102697401647395,0.103044957760776,False
557,HNEAP_RS04080,WP_012823688.1,502585913.0,hypothetical protein,-0.130395328968498,-0.0479445014044328,-0.266206083865329,-0.065332640186725,0.0997258033061165,0.09702046621320899,0.0930620911063611,0.0933577981387312,False
558,HNEAP_RS04085,WP_012823689.1,502585914.0,bifunctional (p)ppGpp synthetase/guanosine-3' 5'-bis(diphosphate) 3'-pyrophosphohydrolase,-0.0395238524758612,-0.0696408847582385,-0.18469395464692898,-0.0758276052030998,0.0791651585527473,0.0789583649359141,0.0750785492437694,0.0757353388284039,False
559,HNEAP_RS04090,WP_012823690.1,502585915.0,hypothetical protein,0.0473652438440415,0.26712454745110104,0.141419447386605,0.016511651847436,0.131182097345559,0.127596307292306,0.12289104661005301,0.12886754058526198,False
560,HNEAP_RS04095,WP_012823691.1,502585916.0,DUF3365 domain-containing protein,-0.13777929974309,-0.1712909918834,0.0429412532837534,-0.11203235803700501,0.123822696452941,0.121811465334292,0.11034262950657099,0.115145383178473,False
561,HNEAP_RS04100,WP_012823692.1,502585917.0,molybdenum ABC transporter ATP-binding protein,-0.254347719367182,0.0933858956892841,0.0146534146211746,0.0142577221762779,0.201772945962417,0.186277002503439,0.18258159765114804,0.18588662616170898,False
562,HNEAP_RS04110,WP_012823694.1,502585919.0,molybdate ABC transporter substrate-binding protein,-1.3537899856229099,-0.6568504305397579,-1.1127202105287701,-0.326070597603953,0.38697856920399604,0.305922356389483,0.3658635774341761,0.313264619279213,False
563,HNEAP_RS04115,WP_012823695.1,502585920.0,ModE family transcriptional regulator,-0.00531814640297246,0.0678434383190645,-0.0687479804915029,-0.0200607674154533,0.0814774816889611,0.0796654316945713,0.0780744580942304,0.0786751165975541,False
564,HNEAP_RS12195,WP_081441103.1,1174219922.0,hypothetical protein,0.379845300190306,0.10825533924220199,-0.083231515040757,-0.160042578102542,0.223764130349584,0.23331481761475897,0.206695033753925,0.215660852163308,False
565,HNEAP_RS04120,WP_081441104.1,1174219923.0,hypothetical protein,-0.20601114058329198,-0.0176871705318642,-0.0310115165944086,0.0219002509949129,0.0946286862134373,0.0914199027015101,0.0909715394946916,0.09255460625735801,False
566,HNEAP_RS04125,WP_012823697.1,502585923.0,deoxyribodipyrimidine photo-lyase,0.000669741038825222,0.0785874336605249,-0.158368031519181,0.0173189598256961,0.070937056126777,0.0693816426572881,0.065445428958409,0.0651858345806311,False
567,HNEAP_RS04130,WP_012823698.1,502585924.0,efflux RND transporter periplasmic adaptor subunit,-0.107993782934779,-0.004277501503486211,-0.0201480658444824,-0.10070286653409301,0.0636661690182871,0.0625545013894889,0.0604266378017969,0.0620491841027583,False
568,HNEAP_RS04135,WP_012823699.1,502585925.0,AcrB/AcrD/AcrF family protein,0.00395361187075674,-0.0061799144328770796,0.0964698205014726,0.0388171117728809,0.0428590379475872,0.0426384451250254,0.0410126212143247,0.0424551024628557,False
569,HNEAP_RS04150,WP_012823700.1,502585926.0,CRISPR-associated endonuclease Cas2,0.39498972080628,0.492346744068723,,,0.353492206277709,0.345217553719808,,,False
570,HNEAP_RS04155,WP_012823701.1,502585927.0,type I-C CRISPR-associated endonuclease Cas1,-0.048782760057568,-0.0437804849389898,0.000530681675499731,0.0108396416410924,0.0784869719925871,0.077469292379217,0.072389176282237,0.0746364290066494,False
571,HNEAP_RS04165,WP_012823703.1,502585929.0,type II toxin-antitoxin system PemK/MazF family toxin,-0.35004724937651194,-0.256699037484997,0.137321379629745,0.346504605897979,0.248302229402852,0.24208985286766702,0.23737274918909199,0.23664165689012098,False
572,HNEAP_RS04170,WP_012823704.1,502585930.0,CRISPR-associated protein Cas4,0.0551093185501184,-0.0276193780294666,0.0606756748925253,0.172633935534288,0.0912557274455532,0.0913029228885256,0.086219718881447,0.0875396195183187,False
573,HNEAP_RS04175,WP_012823705.1,502585931.0,type I-C CRISPR-associated protein Cas7/Csd2,-0.0525618182915586,0.08509505872888401,0.033967419280314,0.0394123202531134,0.0979708785570431,0.0949057102387981,0.0917083952535527,0.0940336392474751,False
574,HNEAP_RS04180,WP_012823706.1,502585932.0,type I-C CRISPR-associated protein Cas8c/Csd1,0.0221048873225741,-0.009312226367102409,-0.0329288353778499,-0.0662894861640912,0.0570780459868132,0.057102540422299,0.0537350251434089,0.0555230460978481,False
575,HNEAP_RS04185,WP_012823707.1,502585933.0,type I-C CRISPR-associated protein Cas5,0.11381771218162101,0.00433500534455164,-0.0108644243993448,0.0519707269984326,0.13357169274300698,0.13434249776100501,0.12430843852805801,0.126071766864776,False
576,HNEAP_RS04190,WP_012823708.1,502585934.0,CRISPR-associated helicase/endonuclease Cas3,-0.0232116261675674,-0.0307518636365598,-0.0389277980501516,0.049001393871512006,0.0488950948581808,0.0480887237045186,0.0468066894639024,0.0474939409040346,False
577,HNEAP_RS04195,WP_012823709.1,502585935.0,addiction module antidote protein  HigA family,,,-0.9912838264777281,-0.5375055629726939,,,0.331077101021066,0.307806961467112,False
578,HNEAP_RS04200,WP_081441179.1,1174219998.0,hypothetical protein,-0.0599206167770078,0.134820574119777,0.293359001442963,-0.00953927347829278,0.19341370781886802,0.18472437730251604,0.170019169807937,0.18085848699544396,False
579,HNEAP_RS04205,WP_012823710.1,502585936.0,gamma-glutamyltransferase family protein,0.0386977381926776,-0.0245453038513632,-0.104196523773077,-0.100376781718737,0.0520017825587032,0.0517745470378797,0.048518565814432,0.0498051402316012,False
580,HNEAP_RS04210,WP_012823711.1,502585937.0,C4-dicarboxylate ABC transporter,0.0492225166294395,0.0694689936354056,-0.00321300223498747,0.0783529844783224,0.0642127028006988,0.063583558116759,0.0598675601664869,0.0607326985537774,False
581,HNEAP_RS04215,WP_012823712.1,502585938.0,C4-dicarboxylate ABC transporter permease,0.0814524278724864,0.114256238654299,-0.0046198193004969605,0.00801726234181346,0.0637248021838105,0.06314516237744,0.060596002763778,0.0616191331077824,False
582,HNEAP_RS04220,WP_012823713.1,502585939.0,C4-dicarboxylate ABC transporter,-0.011254982396841999,0.0428850585975131,0.0464587314808774,0.0037151020071926103,0.0741545858567989,0.0728637883997264,0.0688582659769694,0.0710004006312422,False
583,HNEAP_RS04225,WP_012823714.1,502585940.0,Lrp/AsnC family transcriptional regulator,-0.0312677253770851,-0.0752170874365351,0.181482134000918,0.273223942449403,0.10299172073269501,0.10247229743689999,0.0975727266391868,0.0987810761557646,False
584,HNEAP_RS04230,WP_012823715.1,502585941.0,GntR family transcriptional regulator,-0.0943198359028547,-0.19183363716366394,-0.087069751185636,-0.0128565325849532,0.139559482859599,0.139358103645509,0.132907524030747,0.133524817110181,False
585,HNEAP_RS04235,WP_012823716.1,502585942.0,hypothetical protein,0.17744949705653698,-0.0608815062771005,-0.156083186911491,0.0464422937111565,0.0841401701642622,0.0871829866255133,0.0806648118505721,0.0798113364452453,False
586,HNEAP_RS04240,WP_012823717.1,502585943.0,allantoinase PuuE,-0.133563066624563,-0.0195821370607003,-0.0315433385990638,0.15507200613907,0.0747466772855146,0.0738937783247706,0.0705255766820539,0.0710316986020567,False
587,HNEAP_RS04245,WP_012823718.1,502585944.0,OHCU decarboxylase,0.28194971483810605,0.18935193146103502,-0.00563326578702834,-0.40119178997864796,0.155850079983171,0.156285565574193,0.132815612991914,0.145631504595545,False
588,HNEAP_RS04250,WP_012823719.1,502585945.0,ABC transporter ATP-binding protein,-0.12427762109944,-0.0102339245537829,0.123014669428562,0.0771688712309101,0.0638320120648166,0.0623780651960349,0.0587027502459226,0.0606395778986274,False
589,HNEAP_RS04255,WP_012823720.1,502585946.0,ABC transporter permease,-0.00020419116282144298,-0.11907796809074599,0.0429367540140172,0.0171177063201436,0.0800001278639856,0.080605147965059,0.077643983600045,0.0795660643801992,False
590,HNEAP_RS04260,WP_012823721.1,502585947.0,ABC transporter permease,0.02738245710661,-0.0108533874232001,-0.0616853267001711,0.00750868476810607,0.0810754168212239,0.0805828938720856,0.0785552887222834,0.0793792415733742,False
591,HNEAP_RS04265,WP_012823722.1,502585948.0,8-oxoguanine deaminase,-0.0837955999261557,-0.0928056517084817,-0.12552900889024798,-0.0057635572833212,0.066432770312231,0.0656274430747595,0.06460537377332701,0.0648205659472638,False
592,HNEAP_RS04270,WP_012823723.1,502585949.0,nucleoside deaminase,-0.13575700000317098,-0.17310975223406302,0.15969344931578303,0.0377035122678451,0.119554962762926,0.117831918284646,0.113227921949341,0.1181616743487,False
593,HNEAP_RS04275,WP_012823724.1,502585950.0,uracil phosphoribosyltransferase,-0.0636494211901059,-0.0398357924914411,0.18822696315366896,0.0915359317822448,0.0868877396963834,0.0876361511411291,0.08610690335593202,0.0886265759805961,False
594,HNEAP_RS04280,WP_012823725.1,502585951.0,cytosine deaminase,-0.0301884054822911,-0.0338897420196487,-0.128597738500056,-0.117180464274049,0.0702224199083642,0.0695900396630355,0.0648592953897889,0.0667399145857844,False
595,HNEAP_RS04285,WP_041600698.1,753845081.0,DUF3225 domain-containing protein,-0.016912154956418003,-0.100030172596885,0.0680071046354451,-0.10452658405775302,0.10994889373301299,0.10885638080861999,0.10262883503760001,0.10885779720202,False
596,HNEAP_RS04290,WP_012823727.1,502585953.0,AtzE family amidohydrolase,0.0755558096131029,0.0340857962100302,0.0114949525028094,-0.0899893253256029,0.0584572342495882,0.0584700508875333,0.0558285558893433,0.0585241357208276,False
597,HNEAP_RS04295,WP_012823728.1,502585954.0,DUF4089 domain-containing protein,,,-0.25589302092,0.0606155420182781,,,0.37437885535970794,0.36084999954877206,False
598,HNEAP_RS04300,WP_012823729.1,502585955.0,cysteine hydrolase,0.0663778416412054,-0.10680206211413901,-0.31257697369681703,-0.23646640171012803,0.16789779363952698,0.17122061735180602,0.157284691310696,0.158778227439835,False
599,HNEAP_RS04305,WP_012823730.1,502585956.0,ABC transporter ATP-binding protein,-0.0310158854398101,-0.0427014646974795,-0.0578585494992803,-0.060104210666920004,0.0472082280046433,0.0469664428443274,0.0447255691283281,0.0458760524110157,False
600,HNEAP_RS04310,WP_012823731.1,502585957.0,cysteine hydrolase,-0.016912154956418003,0.047063139370904006,-0.0421391935203852,0.0144440083128201,0.0916767697075717,0.0900914690421701,0.0889432065552477,0.0900512620462687,False
601,HNEAP_RS04315,WP_012823732.1,502585958.0,ABC transporter permease,0.12490847250821802,0.0469647944664823,0.077619204719576,-0.0365328750929922,0.0803175304054163,0.0813966392001956,0.0764653993378951,0.0796113463305916,False
602,HNEAP_RS04320,WP_012823733.1,502585959.0,ABC transporter permease,0.101117994155133,-0.00139057777281545,-0.08365253151067599,-0.106694051723752,0.0788707783222286,0.0804129426884028,0.0738048570916141,0.075679100123405,False
603,HNEAP_RS04325,WP_012823734.1,502585960.0,BMP family ABC transporter substrate-binding protein,-0.00934665722299147,0.0374645397215956,0.0824423664317566,-0.0172381388110834,0.0721649951114094,0.0704382248260761,0.0661472182872925,0.0685028669844944,False
604,HNEAP_RS04330,WP_012823735.1,502585961.0,hypothetical protein,0.21393439507016898,0.0104006905557444,0.261182143781784,0.621434161431671,0.18944217897429802,0.19331527542775198,0.19572002079348602,0.18905044345589,False
605,HNEAP_RS04335,WP_012823736.1,502585962.0,GntR family transcriptional regulator,-0.0353518109006155,-0.0870199348325349,0.119090697951121,0.0440480917100742,0.0965494492332429,0.0961855872310522,0.094407766729249,0.0974860124238291,False
606,HNEAP_RS04340,WP_081441106.1,1174219925.0,hypothetical protein,0.247102459737261,0.269280214829286,0.134696437594245,0.382212055032412,0.063561289182482,0.0629176969177364,0.0670466701210855,0.0655656494019846,False
607,HNEAP_RS04345,WP_012823738.1,502585965.0,nucleoside deaminase,0.024674447748225,0.16696948192258998,0.178222113394937,0.23143410491873603,0.0910235402523512,0.0882436393966842,0.0887926928079013,0.0900205912149597,False
608,HNEAP_RS12200,WP_012823739.1,502585966.0,xanthine dehydrogenase accessory protein XdhC,0.0173182739064775,0.0213338185756329,0.152790588396708,0.18213001336453602,0.072792532884846,0.0712736039219222,0.0710190130742155,0.0725831868835287,False
609,HNEAP_RS04355,WP_012823740.1,502585967.0,xanthine dehydrogenase molybdopterin binding subunit,-0.0704665355701574,-0.0556037409587647,0.0294626183797328,-0.0610846596089684,0.0575535414991093,0.0571829274957364,0.0547648645041454,0.0568690013824757,False
610,HNEAP_RS04360,WP_012823741.1,502585968.0,xanthine dehydrogenase small subunit,-0.10388280695068,0.0514067369401596,-0.0237462876620048,0.0358948581759487,0.0547662385785047,0.0527522992802561,0.0509924725112041,0.0518569264652754,False
611,HNEAP_RS04365,WP_012823742.1,502585969.0,hydroxyisourate hydrolase,-0.0110315242210748,0.0876159976838531,0.27809054325272103,0.175928795969163,0.13977001189535598,0.136186528372929,0.13403750006541099,0.139472116621924,False
612,HNEAP_RS04370,WP_012823743.1,502585970.0,amidase,0.0372921996759454,0.0795621506511174,-0.00762676115769803,-0.144733318563903,0.0753195870473193,0.0738390081303291,0.0692119043259339,0.0726051653192797,False
613,HNEAP_RS04375,WP_012823745.1,502585972.0,sulfite exporter TauE/SafE family protein,0.19976889467406303,0.0388389437104943,-0.14493965451932098,-0.0116723139426203,0.0846094147280963,0.0860886195902736,0.0830445915642417,0.0829317879542151,False
614,HNEAP_RS04380,WP_012823746.1,502585973.0,alanine--glyoxylate aminotransferase family protein,0.0374853909402129,-0.0445731190558109,-0.0858215636364565,-0.174318646538845,0.0632760634238428,0.062141434490842994,0.0581885832720958,0.0602227138969802,False
615,HNEAP_RS04385,WP_012823747.1,502585974.0,allantoate amidohydrolase,-0.0346330414678868,-0.0578372846291956,0.0315142536843491,-0.0460549838918635,0.0825525770421375,0.082514239630537,0.0771515420558857,0.0794722933704781,False
616,HNEAP_RS04390,WP_012823748.1,502585975.0,regulator of ribonuclease activity A,-0.10549722432953501,-0.024660916127924003,-0.132299165609841,-0.0784720367270371,0.10062335292649001,0.0977472992583042,0.0988276896694147,0.0998277103826378,False
617,HNEAP_RS04395,WP_012823749.1,502585976.0,adenosine deaminase,-0.15357474916535999,-0.128886838377476,-0.0328317396647904,-0.0143010615030611,0.065373422518998,0.0646475452174136,0.0623907309107725,0.0639240952556736,False
618,HNEAP_RS04400,WP_012823750.1,502585977.0,BMP family ABC transporter substrate-binding protein,0.12421183549774699,-0.0259011081063746,0.0815181336115032,0.0653622344360764,0.0647343360103785,0.0663458683605898,0.0612392176159483,0.062793252254333,False
619,HNEAP_RS04405,WP_012823751.1,502585978.0,hypothetical protein,-0.0787494302081758,-0.0468309770875044,-0.080989962705696,-0.00668799749482887,0.104713163061893,0.10254158751478501,0.103339665199201,0.103557171063675,False
620,HNEAP_RS04410,WP_012823753.1,502585980.0,formamidase,-0.0645716710096743,-0.0125248257775917,0.077868494291135,0.00154178259098819,0.0601685600647539,0.05919725360844099,0.0568180349245031,0.0583177625059295,False
621,HNEAP_RS04415,WP_012823754.1,502585981.0,amino acid ABC transporter ATP-binding protein,0.0462966862237152,0.0814915321944019,0.0525582907218655,0.0696600086293798,0.0841052356576578,0.0828528291299007,0.0780698553012107,0.0791076741636964,False
622,HNEAP_RS04440,WP_012823757.1,502585984.0,oxygen-independent coproporphyrinogen III oxidase,-0.154081046165944,0.0108520531113436,-0.218561791978728,0.10559759704134102,0.0819975526389033,0.0779737463878195,0.0790498266041906,0.0759339399949901,False
