,locusId,sysName,type,scaffoldId,begin,end,strand,name,desc,GC,nTA,pval_raw_rep1,pval_corr_rep1,length_rep1,n_inserts_rep1,pval_raw_rep2,pval_corr_rep2,length_rep2,n_inserts_rep2,essentiality
340,HNEAP_RS01710,HNEAP_RS01710,1,NC_013422.1,347900,348256,+,,30S ribosomal protein S13,0.5294,7,8.609362784616608e-06,0.020731345585356793,356.0,1.0,8.525124117491939e-07,0.002052849887492059,356.0,0.0,essential
341,HNEAP_RS01715,HNEAP_RS01715,1,NC_013422.1,348299,348688,+,,30S ribosomal protein S11,0.5359,7,1.4398248512054138e-07,0.0003467098241702636,389.0,0.0,2.3339799708087836e-07,0.0005620223769707551,389.0,0.0,essential
342,HNEAP_RS01720,HNEAP_RS01720,1,NC_013422.1,348702,349325,+,,30S ribosomal protein S4,0.492,12,1.1034247690525183e-11,2.6570468438784642e-08,623.0,0.0,2.3918076112703026e-11,5.759472727938889e-08,623.0,0.0,essential
343,HNEAP_RS01725,HNEAP_RS01725,1,NC_013422.1,349342,350337,+,,DNA-directed RNA polymerase subunit alpha,0.504,25,3.16261679451243e-18,7.615581241185931e-15,995.0,0.0,1.0880515150938812e-17,2.620028048346066e-14,995.0,0.0,essential
344,HNEAP_RS01730,HNEAP_RS01730,1,NC_013422.1,350367,350747,+,,50S ribosomal protein L17,0.5354,8,2.0730066782503761e-07,0.0004991800081226906,380.0,0.0,3.3230315633711524e-07,0.0008001860004597735,380.0,0.0,essential
345,HNEAP_RS01735,HNEAP_RS01735,1,NC_013422.1,350881,351531,+,,hypothetical protein,0.5223,12,0.25943930320892633,624.7298421270946,650.0,22.0,0.3118224716239752,750.8685116705323,650.0,22.0,nonessential
346,HNEAP_RS01740,HNEAP_RS01740,1,NC_013422.1,351594,353633,-,,excinuclease ABC subunit UvrB,0.5549,44,0.9999967559234865,2407.9921882637555,2039.0,123.0,0.9999979901126248,2407.9951601912007,2039.0,121.0,nonessential
347,HNEAP_RS01745,HNEAP_RS01745,1,NC_013422.1,353784,356195,+,,ribonuclease R,0.5717,31,1.0420593180244904e-28,2.5092788378029727e-25,2411.0,11.0,1.4726070736764425e-27,3.546037833412873e-24,2411.0,11.0,essential
348,HNEAP_RS01750,HNEAP_RS01750,1,NC_013422.1,356195,357001,+,,23S rRNA (guanosine(2251)-2'-O)-methyltransferase RlmB,0.5911,11,0.998451014784198,2404.270043600349,806.0,49.0,0.9997294126426416,2407.348425643481,806.0,51.0,nonessential
349,HNEAP_RS01755,HNEAP_RS01755,1,NC_013422.1,357115,358290,+,,pyridoxal phosphate-dependent aminotransferase,0.5816,20,2.1588668236036243e-21,5.198551311237527e-18,1175.0,0.0,9.28758125488133e-21,2.2364495661754243e-17,1175.0,0.0,essential
350,HNEAP_RS01760,HNEAP_RS01760,1,NC_013422.1,358362,359411,+,,recombinase RecA,0.5705,21,0.7822472924468205,1883.6514802119436,1049.0,46.0,0.6412154498396871,1544.0468032139665,1049.0,42.0,nonessential
351,HNEAP_RS01765,HNEAP_RS01765,1,NC_013422.1,359427,359933,+,,regulatory protein RecX,0.5779,10,0.638317671704351,1537.0689534640774,506.0,21.0,0.5162318756728415,1243.0863566202022,506.0,19.0,nonessential
352,HNEAP_RS01770,HNEAP_RS01770,1,NC_013422.1,360107,362722,+,,alanine--tRNA ligase,0.5826,43,1.0177944736463988e-46,2.4508490925405284e-43,2615.0,0.0,2.617748820818452e-45,6.303539160530832e-42,2615.0,0.0,essential
353,HNEAP_RS01775,HNEAP_RS01775,1,NC_013422.1,362922,364154,+,,aspartate kinase,0.5312,33,2.1464261836697096e-22,5.16859425027666e-19,1232.0,0.0,9.911349626029118e-22,2.3866529899478117e-18,1232.0,0.0,essential
354,HNEAP_RS01780,HNEAP_RS01780,1,NC_013422.1,364233,364448,+,,carbon storage regulator,0.4815,5,0.06899001502922401,166.12795619037144,215.0,4.0,0.032689194429635804,78.71558018656302,215.0,3.0,nonessential
355,HNEAP_RS01785,HNEAP_RS01785,1,NC_013422.1,364525,365724,+,,ammonium transporter,0.5517,23,0.14650750760615447,352.79007831561995,1199.0,40.0,0.1996512021462775,480.7600947682362,1199.0,40.0,nonessential
356,HNEAP_RS01790,HNEAP_RS01790,5,NC_013422.1,365792,365881,+,,tRNA-Ser,0.5667,4,0.027206804295101042,65.51398474260331,89.0,0.0,0.03038611503541589,73.16976500528146,89.0,0.0,ambiguous
357,HNEAP_RS12440,HNEAP_RS12440,1,NC_013422.1,366741,366911,+,,AlpA family phage regulatory protein,0.5263,3,0.033325300980831335,80.24732476184185,170.0,2.0,0.03897119716439444,93.84264277186182,170.0,2.0,nonessential
358,HNEAP_RS12445,HNEAP_RS12445,1,NC_013422.1,367010,369424,-,,relaxase,0.5395,48,0.999979708995011,2407.9511392599866,2414.0,137.0,0.9999888201906535,2407.973079019094,2414.0,135.0,nonessential
359,HNEAP_RS01810,HNEAP_RS01810,1,NC_013422.1,369414,369818,-,,hypothetical protein,0.5383,6,0.9999823455533279,2407.9574880924133,404.0,34.0,0.9999470313198543,2407.872451418209,404.0,32.0,nonessential
360,HNEAP_RS01815,HNEAP_RS01815,1,NC_013422.1,370195,371868,-,,hypothetical protein,0.601,30,1.286643349098031e-07,0.0003098237184628059,1673.0,29.0,1.7945928662896429e-07,0.000432137962202546,1673.0,28.0,essential
361,HNEAP_RS01820,HNEAP_RS01820,1,NC_013422.1,372103,372546,-,,hypothetical protein,0.3806,17,0.9963853841590878,2399.2960050550837,443.0,29.0,0.992043601976725,2388.840993559954,443.0,27.0,nonessential
362,HNEAP_RS01825,HNEAP_RS01825,1,NC_013422.1,372550,372795,-,,hypothetical protein,0.4553,13,0.6182856601079993,1488.8318695400624,245.0,10.0,0.2708045896246378,652.0974518161279,245.0,7.0,nonessential
363,HNEAP_RS01830,HNEAP_RS01830,1,NC_013422.1,372792,376835,-,,hypothetical protein,0.5883,78,2.2375491936532548e-35,5.388018458317038e-32,4043.0,33.0,2.441903817762378e-34,5.880104393171806e-31,4043.0,32.0,essential
364,GFF365,,7,NC_013422.1,376812,377594,+,,IS66 family transposase,0.5824,13,0.9905327981677929,2385.2029779880454,782.0,44.0,0.9790231585653819,2357.4877658254395,782.0,41.0,nonessential
365,GFF366,,7,NC_013422.1,377632,378186,+,,IS66 family transposase,0.573,8,0.9909308849379622,2386.161570930613,554.0,33.0,0.9941200112383146,2393.8409870618616,554.0,33.0,nonessential
366,HNEAP_RS01845,HNEAP_RS01845,1,NC_013422.1,378521,378835,-,,hypothetical protein,0.4603,12,0.00029393059979702094,0.7077848843112264,314.0,2.0,6.016841064383363e-05,0.14488553283035138,314.0,1.0,nonessential
367,HNEAP_RS01850,HNEAP_RS01850,1,NC_013422.1,378823,386097,-,,hypothetical protein,0.5783,140,0.451161297166469,1086.3964035768574,7274.0,286.0,0.5155280595474188,1241.3915673901843,7274.0,280.0,nonessential
368,HNEAP_RS01855,HNEAP_RS01855,1,NC_013422.1,386116,387873,-,,ShlB/FhaC/HecB family hemolysin secretion/activation protein,0.5387,57,0.49614352539990125,1194.7136091629623,1757.0,69.0,0.5008837276394568,1206.1280161558118,1757.0,67.0,nonessential
369,HNEAP_RS01860,HNEAP_RS01860,1,NC_013422.1,388197,388487,-,,addiction module antidote protein  HigA family,0.5464,7,0.7351368322222527,1770.2094919911844,290.0,13.0,0.672517162776838,1619.421327966626,290.0,12.0,nonessential
370,GFF371,,7,NC_013422.1,388487,388765,-,,Killer protein,0.4982,10,0.9465505183879896,2279.293648278279,278.0,16.0,0.9264510303419353,2230.8940810633803,278.0,15.0,nonessential
371,HNEAP_RS01870,HNEAP_RS01870,1,NC_013422.1,388762,389103,-,,hypothetical protein,0.5468,6,0.999949386457435,2407.8781225895036,341.0,29.0,0.9996104761930739,2407.062026672922,341.0,26.0,nonessential
372,HNEAP_RS01875,HNEAP_RS01875,1,NC_013422.1,389193,389444,-,,hypothetical protein,0.6389,4,0.4602626050048299,1108.3123528516305,251.0,9.0,0.6260540707014386,1507.5382022490642,251.0,10.0,nonessential
373,HNEAP_RS01885,HNEAP_RS01885,1,NC_013422.1,389710,390156,-,,DUF302 domain-containing protein,0.5145,8,0.7577832157912731,1824.7419836253855,446.0,20.0,0.7254621989308188,1746.9129750254115,446.0,19.0,nonessential
374,HNEAP_RS12450,HNEAP_RS12450,1,NC_013422.1,391181,391453,+,,YkgJ family cysteine cluster protein,0.5238,5,0.9998972254567685,2407.7525188998984,272.0,24.0,0.9998349931816489,2407.6026635814105,272.0,23.0,nonessential
375,HNEAP_RS01890,HNEAP_RS01890,1,NC_013422.1,391719,393110,-,,aromatic hydrocarbon degradation membrane protein,0.5345,36,0.26300671442147017,633.3201683269002,1391.0,50.0,0.24429532538701573,588.2631435319339,1391.0,48.0,nonessential
376,HNEAP_RS01895,HNEAP_RS01895,1,NC_013422.1,393520,394365,-,,diaminopimelate epimerase,0.5485,11,6.833092327630645e-10,1.6454086324934593e-06,845.0,5.0,1.6731495106654183e-09,4.028944021682327e-06,845.0,5.0,essential
377,HNEAP_RS01900,HNEAP_RS01900,1,NC_013422.1,394554,394997,+,,hypothetical protein,0.5473,9,0.9999999994399507,2407.9999986514013,443.0,47.0,0.9999999993629924,2407.999998466086,443.0,46.0,nonessential
378,HNEAP_RS01905,HNEAP_RS01905,1,NC_013422.1,395075,396916,+,,translational GTPase TypA,0.5581,35,0.6646016621092816,1600.36080235915,1841.0,76.0,0.6313002233153174,1520.1709377432844,1841.0,73.0,nonessential
379,HNEAP_RS01910,HNEAP_RS01910,1,NC_013422.1,396964,398319,+,,signal recognition particle protein,0.5789,22,1.4736865908457073e-24,3.548637310756463e-21,1355.0,0.0,7.927856757644448e-24,1.909027907240783e-20,1355.0,0.0,essential
380,HNEAP_RS01915,HNEAP_RS01915,5,NC_013422.1,398461,398544,+,,tRNA-Leu,0.5476,3,0.03469004713959759,83.533633512151,83.0,0.0,0.03845623284620934,92.60260869367208,83.0,0.0,ambiguous
381,HNEAP_RS01920,HNEAP_RS01920,1,NC_013422.1,398612,399910,+,,trigger factor,0.5566,12,0.0033913453525331477,8.16635960889982,1298.0,33.0,0.002335765327061163,5.62452290756328,1298.0,31.0,nonessential
382,HNEAP_RS01925,HNEAP_RS01925,1,NC_013422.1,400076,400708,+,,ATP-dependent Clp endopeptidase  proteolytic subunit ClpP,0.5197,11,0.2371439898522194,571.0427275641443,632.0,21.0,0.158688665608932,382.12230678630823,632.0,19.0,nonessential
383,HNEAP_RS01930,HNEAP_RS01930,1,NC_013422.1,400769,402073,+,,ATP-dependent Clp protease ATP-binding subunit ClpX,0.5525,18,0.23097412176607357,556.1856852127052,1304.0,46.0,0.3028423715255306,729.2444306334777,1304.0,46.0,nonessential
384,HNEAP_RS01935,HNEAP_RS01935,1,NC_013422.1,402313,404745,+,,endopeptidase La,0.5614,38,0.9664581561658742,2327.2312400474248,2432.0,114.0,0.9502206042756564,2288.1312150957806,2432.0,109.0,nonessential
385,HNEAP_RS01940,HNEAP_RS01940,1,NC_013422.1,405027,405299,+,,HU family DNA-binding protein,0.5311,3,0.15160163160501697,365.05672890488086,272.0,7.0,0.17550453901504767,422.6149299482348,272.0,7.0,nonessential
386,HNEAP_RS01945,HNEAP_RS01945,1,NC_013422.1,405502,407439,+,,peptidyl-prolyl cis-trans isomerase,0.5624,31,2.4270850955277857e-11,5.8444209100309084e-08,1937.0,27.0,1.3367350872466812e-11,3.2188580900900083e-08,1937.0,25.0,essential
387,HNEAP_RS01950,HNEAP_RS01950,1,NC_013422.1,407619,408407,-,,enoyl-ACP reductase,0.5779,12,1.3827396022833897e-14,3.329636962298402e-11,788.0,0.0,3.678818099442857e-14,8.8585939834584e-11,788.0,0.0,essential
388,HNEAP_RS01955,HNEAP_RS01955,1,NC_013422.1,408537,410513,+,,ABC transporter substrate-binding protein,0.5665,46,0.9998967295007956,2407.751324637916,1976.0,112.0,0.9998889175590624,2407.732513482222,1976.0,109.0,nonessential
389,HNEAP_RS01960,HNEAP_RS01960,1,NC_013422.1,410515,411264,+,,hypothetical protein,0.596,19,0.9617772178923764,2315.959540684842,749.0,39.0,0.9622174399157312,2317.0195953170805,749.0,38.0,nonessential
390,HNEAP_RS01965,HNEAP_RS01965,1,NC_013422.1,411276,411950,+,,FMN-binding negative transcriptional regulator,0.5778,14,0.978933477887377,2357.2718147528035,674.0,37.0,0.9785052909909199,2356.240740706135,674.0,36.0,nonessential
391,HNEAP_RS01970,HNEAP_RS01970,1,NC_013422.1,411947,413011,+,,microcin C ABC transporter permease YejB,0.5502,24,0.9999327456448523,2407.8380515128047,1064.0,68.0,0.9999729513423024,2407.934866832264,1064.0,68.0,nonessential
392,HNEAP_RS01975,HNEAP_RS01975,1,NC_013422.1,413008,414048,+,,ABC transporter permease,0.5783,26,0.7988992477226329,1923.7493885161,1040.0,46.0,0.8510460387838847,2049.3188613915945,1040.0,46.0,nonessential
393,HNEAP_RS01980,HNEAP_RS01980,1,NC_013422.1,414118,414513,-,,YkgJ family cysteine cluster protein,0.6111,8,0.9998625384130985,2407.6689924987413,395.0,31.0,0.9996110533412494,2407.0634164457288,395.0,29.0,nonessential
394,HNEAP_RS01985,HNEAP_RS01985,1,NC_013422.1,414775,415542,+,,ABC transporter substrate-binding protein,0.5065,24,0.5882644562041872,1416.5408105396828,767.0,31.0,0.6536851233426038,1574.0737770089897,767.0,31.0,nonessential
395,HNEAP_RS01990,HNEAP_RS01990,1,NC_013422.1,416111,416392,+,,DUF1255 domain-containing protein,0.5284,3,0.9907831581635951,2385.805844857937,281.0,19.0,0.9932693871780794,2391.792684324815,281.0,19.0,nonessential
396,HNEAP_RS01995,HNEAP_RS01995,1,NC_013422.1,416802,418271,+,,D-alanyl-D-alanine carboxypeptidase/D-alanyl-D-alanine-endopeptidase,0.551,31,0.4653823024707651,1120.6405843496025,1469.0,57.0,0.34601281936752304,833.1988690369955,1469.0,53.0,nonessential
397,HNEAP_RS02000,HNEAP_RS02000,1,NC_013422.1,418294,419646,-,,metal-dependent phosphohydrolase,0.5772,22,0.5549742688508688,1336.3780393928919,1352.0,54.0,0.7398280219859854,1781.5058769422528,1352.0,56.0,nonessential
398,HNEAP_RS02005,HNEAP_RS02005,1,NC_013422.1,419701,421428,-,,single-stranded-DNA-specific exonuclease RecJ,0.588,24,0.16073395117261086,387.04735442364694,1727.0,60.0,0.19245051892386092,463.4208495686571,1727.0,59.0,nonessential
399,HNEAP_RS02010,HNEAP_RS02010,1,NC_013422.1,421502,423019,-,,exopolyphosphatase,0.5731,28,0.3184421406223708,766.8086746186689,1517.0,56.0,0.356050497064821,857.3695969320889,1517.0,55.0,nonessential
400,HNEAP_RS02015,HNEAP_RS02015,1,NC_013422.1,423167,424231,-,,fructose-bisphosphate aldolase class II,0.5615,18,1.9341135313318675e-19,4.657345383447137e-16,1064.0,0.0,7.249307231307133e-19,1.7456331812987577e-15,1064.0,0.0,essential
401,HNEAP_RS02020,HNEAP_RS02020,1,NC_013422.1,424313,425788,-,,pyruvate kinase,0.5542,30,1.1425046724899994e-26,2.751151251355919e-23,1475.0,0.0,7.133859857006048e-26,1.7178334535670562e-22,1475.0,0.0,essential
402,HNEAP_RS02025,HNEAP_RS02025,1,NC_013422.1,425798,426997,-,,phosphoglycerate kinase,0.5567,13,8.168013050184624e-22,1.9668575424844575e-18,1199.0,0.0,3.6202318267742334e-21,8.717518238872353e-18,1199.0,0.0,essential
403,HNEAP_RS02030,HNEAP_RS02030,1,NC_013422.1,427153,428151,-,,type I glyceraldehyde-3-phosphate dehydrogenase,0.5415,13,2.800805136157452e-18,6.744338767867145e-15,998.0,0.0,9.671719164130045e-18,2.3289499747225148e-14,998.0,0.0,essential
404,HNEAP_RS02035,HNEAP_RS02035,1,NC_013422.1,428269,430257,-,,transketolase,0.5726,30,1.0845983302005615e-35,2.6117127791229523e-32,1988.0,0.0,1.2805487103461772e-34,3.0835612945135945e-31,1988.0,0.0,essential
405,HNEAP_RS02040,HNEAP_RS02040,1,NC_013422.1,430447,430998,-,,thioredoxin family protein,0.5199,18,0.9999999999999999,2407.9999999999995,551.0,84.0,0.9999999999999999,2407.9999999999995,551.0,79.0,nonessential
406,HNEAP_RS02045,HNEAP_RS02045,1,NC_013422.1,431225,432082,+,,hypothetical protein,0.5513,16,0.9999998041044799,2407.9995282835876,857.0,66.0,0.9999999342275698,2407.9998416199883,857.0,66.0,nonessential
407,HNEAP_RS02050,HNEAP_RS02050,1,NC_013422.1,432170,433252,+,,IS630 family transposase,0.5946,12,0.9999999821941574,2407.999957123531,1082.0,82.0,0.9999999578708166,2407.9998985529264,1082.0,79.0,nonessential
408,HNEAP_RS02055,HNEAP_RS02055,1,NC_013422.1,433325,434497,+,,methionine adenosyltransferase,0.5772,20,1.20516099781036e-19,2.9020276827273467e-16,1172.0,1.0,5.007151223783178e-19,1.2057220146869893e-15,1172.0,1.0,essential
409,HNEAP_RS02060,HNEAP_RS02060,1,NC_013422.1,434628,436040,+,,adenosylhomocysteinase,0.5548,21,8.696853015389574e-24,2.0942022061058094e-20,1412.0,1.0,4.8673465162668076e-23,1.1720570411170473e-19,1412.0,1.0,essential
410,HNEAP_RS02065,HNEAP_RS02065,1,NC_013422.1,436040,436909,+,,methylenetetrahydrofolate reductase [NAD(P)H],0.577,14,5.20140986705602e-16,1.2524994959870896e-12,869.0,0.0,1.5302847144486791e-15,3.6849255923924195e-12,869.0,0.0,essential
411,HNEAP_RS02070,HNEAP_RS02070,1,NC_013422.1,437084,437998,+,,SPFH/Band 7/PHB domain protein,0.553,13,0.12340397957753808,297.1567828227117,914.0,29.0,0.12306630793864211,296.3436695162502,914.0,28.0,nonessential
412,HNEAP_RS02075,HNEAP_RS02075,1,NC_013422.1,438038,438391,+,,hypothetical protein,0.5424,4,0.46120921862920744,1110.5917984591315,353.0,13.0,0.5073345301283112,1221.6615485489733,353.0,13.0,nonessential
413,HNEAP_RS02080,HNEAP_RS02080,1,NC_013422.1,438432,438884,+,,NfeD family protein,0.5894,10,0.2867158330575467,690.4117260025725,452.0,15.0,0.33203195624349235,799.5329506343296,452.0,15.0,nonessential
414,HNEAP_RS02085,HNEAP_RS02085,1,NC_013422.1,438898,440259,+,,adenosylmethionine--8-amino-7-oxononanoate transaminase,0.5808,29,3.27226713820248e-15,7.879619268791572e-12,1361.0,8.0,2.73611021274722e-17,6.588553392295306e-14,1361.0,5.0,essential
415,HNEAP_RS02090,HNEAP_RS02090,1,NC_013422.1,440276,441010,+,,16S rRNA (uracil(1498)-N(3))-methyltransferase,0.6041,12,0.9706435786075975,2337.309737287095,734.0,39.0,0.9572541719425285,2305.0680460376084,734.0,37.0,nonessential
416,HNEAP_RS02095,HNEAP_RS02095,1,NC_013422.1,441043,442227,+,,peptide chain release factor 2,0.546,20,1.8685635663574316e-18,4.4995010677886955e-15,1184.0,2.0,7.638672483916836e-18,1.839392334127174e-14,1184.0,2.0,essential
417,HNEAP_RS02100,HNEAP_RS02100,1,NC_013422.1,442272,443807,+,,lysine--tRNA ligase,0.5671,34,1.005968568460981e-27,2.4223723128540425e-24,1535.0,0.0,6.767199235720903e-27,1.6295415759615936e-23,1535.0,0.0,essential
418,HNEAP_RS02105,HNEAP_RS02105,1,NC_013422.1,444379,445509,+,,iron-sulfur cluster carrier protein ApbC,0.5703,20,0.004157597753504742,10.01149539043942,1130.0,28.0,4.2932079209468074e-05,0.10338044673639912,1130.0,20.0,nonessential
419,HNEAP_RS02110,HNEAP_RS02110,1,NC_013422.1,445496,445978,+,,hypothetical protein,0.5714,7,0.9999376405352046,2407.849838408773,482.0,37.0,0.9998469529096342,2407.631462606399,482.0,35.0,nonessential
420,HNEAP_RS02115,HNEAP_RS02115,1,NC_013422.1,446044,446544,+,,lipid hydroperoxide peroxidase,0.5749,7,0.8019903399379713,1931.192738570635,500.0,23.0,0.8391710394089377,2020.7238628967218,500.0,23.0,nonessential
421,HNEAP_RS02120,HNEAP_RS02120,1,NC_013422.1,446561,447502,+,,fructokinase,0.5924,13,0.9750287299993421,2347.869181838416,941.0,49.0,0.9845836442291204,2370.877415303722,941.0,49.0,nonessential
422,HNEAP_RS02125,HNEAP_RS02125,1,NC_013422.1,447499,448800,+,,arsenical efflux pump membrane protein ArsB,0.5591,32,0.9894265357265725,2382.5390980295865,1301.0,68.0,0.9944417702995304,2394.6157828812693,1301.0,68.0,nonessential
423,HNEAP_RS02130,HNEAP_RS02130,1,NC_013422.1,448808,450313,+,,exodeoxyribonuclease VII large subunit,0.6069,19,0.9784208416802189,2356.0373867659673,1505.0,75.0,0.9712851931669312,2338.8547451459704,1505.0,72.0,nonessential
424,HNEAP_RS02135,HNEAP_RS02135,1,NC_013422.1,450375,450752,-,,cytoplasmic domain of flagellar protein FhlB-like protein,0.5556,7,0.9973768291808283,2401.6834046674344,377.0,26.0,0.9982741538383199,2403.844162442674,377.0,26.0,nonessential
425,HNEAP_RS02140,HNEAP_RS02140,1,NC_013422.1,450780,452120,-,,flagellar hook-length control protein FliK,0.5936,13,0.996664319431867,2399.9676811919358,1340.0,73.0,0.9976344094110353,2402.303657861773,1340.0,72.0,nonessential
426,HNEAP_RS02145,HNEAP_RS02145,1,NC_013422.1,452328,453797,+,,sigma-54-dependent Fis family transcriptional regulator,0.581,17,0.9931684248373666,2391.5495670083787,1469.0,77.0,0.995224052264582,2396.4995178531135,1469.0,76.0,nonessential
427,HNEAP_RS02150,HNEAP_RS02150,1,NC_013422.1,453896,454237,+,,flagellar hook-basal body complex protein FliE,0.5439,3,0.9110996078509486,2193.9278557050843,341.0,18.0,0.9289685902579493,2236.956365341142,341.0,18.0,nonessential
428,HNEAP_RS02155,HNEAP_RS02155,1,NC_013422.1,454266,456038,+,,flagellar M-ring protein FliF,0.5623,28,0.8669905621083047,2087.713273556798,1772.0,79.0,0.8961326813328964,2157.8874966496146,1772.0,78.0,nonessential
429,HNEAP_RS02160,HNEAP_RS02160,1,NC_013422.1,456040,457080,+,,flagellar motor switch protein FliG,0.5524,16,0.9995202965588634,2406.844874113743,1040.0,63.0,0.9993977083761051,2406.549681769661,1040.0,61.0,nonessential
430,HNEAP_RS02165,HNEAP_RS02165,1,NC_013422.1,457064,457846,+,,flagellar assembly protein FliH,0.6207,6,0.2639128370648921,635.5021116522602,782.0,27.0,0.25658822901753237,617.864455474218,782.0,26.0,nonessential
431,HNEAP_RS02170,HNEAP_RS02170,1,NC_013422.1,457843,459240,+,,flagellar protein export ATPase FliI,0.6044,24,0.9996166333803524,2407.0768531798885,1397.0,81.0,0.9998475426123139,2407.632882610452,1397.0,81.0,nonessential
432,HNEAP_RS02175,HNEAP_RS02175,1,NC_013422.1,459237,459713,+,,hypothetical protein,0.5304,10,0.9999999979193209,2407.9999949897247,476.0,48.0,0.9999999823701795,2407.999957547392,476.0,45.0,nonessential
433,HNEAP_RS02180,HNEAP_RS02180,1,NC_013422.1,459731,461245,+,,flagellar hook-length control protein FliK,0.5307,30,0.9996690771078348,2407.2031376756663,1514.0,87.0,0.9996938128786509,2407.2627014117916,1514.0,85.0,nonessential
434,HNEAP_RS02185,HNEAP_RS02185,1,NC_013422.1,461578,461901,+,,histone family protein nucleoid-structuring protein H-NS,0.4907,9,0.7831918693403555,1885.9260213715759,323.0,15.0,0.8153990273984765,1963.4808579755313,323.0,15.0,nonessential
