,locusId,sysName,type,scaffoldId,begin,end,strand,name,desc,GC,nTA,pvalInitial,pvalCorrected,length,inserts,lg,predictedInsertionRate
503,HNEAP_RS02545,HNEAP_RS02545,1,NC_013422.1,539350,540474,-,,ribonuclease D,0.5742,18,0.9832720446439781,0.34302291136674495,1124,57,645.4008,0.05399145515127031
504,HNEAP_RS02550,HNEAP_RS02550,1,NC_013422.1,540479,541078,-,,peptidyl-prolyl cis-trans isomerase,0.5333,15,0.38153754515763716,0.04943574549042138,599,21,319.4467,0.050145668812560884
505,HNEAP_RS02555,HNEAP_RS02555,1,NC_013422.1,541071,541487,-,,RNA polymerase-binding protein DksA,0.5492,6,0.87178352545397,0.42634707237071207,416,20,228.46720000000002,0.05164073000535991
506,HNEAP_RS12150,HNEAP_RS12150,1,NC_013422.1,541662,542414,-,,energy transducer TonB,0.5657,11,0.9998251209716404,0.9350309088585232,752,49,425.40639999999996,0.05319220860166076
507,HNEAP_RS02565,HNEAP_RS02565,1,NC_013422.1,542470,543570,-,,FAD:protein FMN transferase,0.5777,19,3.666363917612786e-10,1.0370624510900874e-16,1100,9,635.47,0.054320556671697766
508,HNEAP_RS02570,HNEAP_RS02570,1,NC_013422.1,543609,544574,-,,glutathione synthase,0.5776,13,3.6623676439375556e-13,1.1812491005565124e-19,965,3,557.384,0.05431115377111413
509,HNEAP_RS02575,HNEAP_RS02575,1,NC_013422.1,544571,545920,-,,glutamate--cysteine ligase,0.5548,24,2.5960609194794737e-10,8.333244647014362e-17,1349,14,748.4251999999999,0.05216729243804382
510,GFF511,,7,NC_013422.1,546235,546670,+,,pilus assembly protein PilG,0.5321,11,0.5890128965211034,0.1748976193362429,435,17,231.4635,0.05003283400555718
511,HNEAP_RS02585,HNEAP_RS02585,1,NC_013422.1,546745,547107,+,,response regulator,0.4876,6,0.9999131355225419,0.9985082878513946,362,29,176.5112,0.04584854324583665
512,HNEAP_RS12155,HNEAP_RS12155,1,NC_013422.1,547127,547642,+,,CheW protein,0.5446,8,0.9999974467572836,0.9986551736572036,515,42,280.469,0.05120819657851238
513,HNEAP_RS02595,HNEAP_RS02595,1,NC_013422.1,547722,549737,+,,methyl-accepting chemotaxis sensory transducer,0.5437,33,0.9722501089390557,0.1956142446546568,2015,94,1095.5555,0.051123570473259605
514,HNEAP_RS02600,HNEAP_RS02600,1,NC_013422.1,549930,556457,+,,signal transduction histidine kinase,0.5363,88,0.2067657741727992,3.899332249049575e-08,6527,238,3500.4301,0.05042775583007013
515,HNEAP_RS02605,HNEAP_RS02605,1,NC_013422.1,556454,557026,+,,hypothetical protein,0.5689,12,0.9163907292485985,0.35716569733163517,572,28,325.4108,0.0534931014203373
516,HNEAP_RS02610,HNEAP_RS02610,1,NC_013422.1,557126,557770,-,,hypothetical protein,0.5643,13,0.7179076170465137,0.1180600895311925,644,27,363.4092,0.053060567993489786
517,HNEAP_RS02615,HNEAP_RS02615,1,NC_013422.1,557967,559820,-,,TonB-dependent receptor,0.5496,50,0.9999472417943551,0.8465605130928888,1853,105,1018.4087999999999,0.05167834160769446
518,HNEAP_RS02620,HNEAP_RS02620,1,NC_013422.1,560457,561035,+,,ADP compounds hydrolase NudE,0.5907,11,0.9978743695656307,0.7905948867034376,578,36,341.4246,0.05554293374757118
519,HNEAP_RS02625,HNEAP_RS02625,1,NC_013422.1,561069,561890,+,,3'(2') 5'-bisphosphate nucleotidase,0.5973,15,0.9999285684182395,0.8961258456503562,821,54,490.3833,0.05616352518609153
520,HNEAP_RS02630,HNEAP_RS02630,1,NC_013422.1,561948,562556,+,,type 1 glutamine amidotransferase,0.5665,2,1.0921936138957708e-09,1.2383983478007547e-13,608,1,344.432,0.05326743180632991
521,HNEAP_RS02635,HNEAP_RS02635,1,NC_013422.1,562553,563812,+,,MFS transporter,0.5857,21,0.9046759283512176,0.0686854492487637,1259,57,737.3963,0.0550727887183891
522,HNEAP_RS02640,HNEAP_RS02640,1,NC_013422.1,563956,564696,+,,YebC/PmpR family DNA-binding transcriptional regulator,0.5533,15,0.9999366066521511,0.9727856540669954,740,50,409.442,0.052026248929289205
523,HNEAP_RS02645,HNEAP_RS02645,1,NC_013422.1,564707,565264,+,,crossover junction endodeoxyribonuclease RuvC,0.5914,6,0.9350459031104166,0.331620955201169,557,28,329.4098,0.055608754051656675
524,HNEAP_RS02650,HNEAP_RS02650,1,NC_013422.1,565261,565881,+,,Holliday junction branch migration protein RuvA,0.5845,6,0.24617354778114414,0.005450105854465299,620,20,362.39,0.0549599539113854
525,HNEAP_RS02655,HNEAP_RS02655,1,NC_013422.1,565881,566927,+,,Holliday junction branch migration DNA helicase RuvB,0.5826,12,0.000530387889862244,1.6957412643618164e-08,1046,21,609.3996,0.05478129880029621
526,HNEAP_RS02660,HNEAP_RS02660,1,NC_013422.1,566924,567334,+,,tol-pal system-associated acyl-CoA thioesterase,0.5377,8,0.7636496875092793,0.316770240906913,410,18,220.457,0.0505593964382411
527,HNEAP_RS02665,HNEAP_RS02665,1,NC_013422.1,567331,568008,+,,protein TolQ,0.556,12,8.070150261567408e-11,6.252774453118343e-15,677,1,376.41200000000003,0.05228012724504754
528,HNEAP_RS02670,HNEAP_RS02670,1,NC_013422.1,568012,568467,+,,protein TolR,0.5461,10,1.749403347324346e-08,3.831716051909242e-11,455,0,248.4755,0.05134924008726701
529,HNEAP_RS02675,HNEAP_RS02675,1,NC_013422.1,568470,569507,+,,protein TolA,0.5684,7,2.8430037184559326e-13,9.560046192328044e-20,1037,4,589.4308,0.05344608691741909
530,HNEAP_RS02680,HNEAP_RS02680,1,NC_013422.1,569547,570884,+,,Tol-Pal system beta propeller repeat protein TolB,0.5336,33,8.763079237458379e-22,9.230931076581054e-29,1337,1,713.4232,0.0501738775143118
531,HNEAP_RS02685,HNEAP_RS02685,1,NC_013422.1,570959,571924,+,,tol-pal system protein YbgF,0.5259,28,0.9999922106297529,0.9942321798545078,965,65,507.49350000000004,0.0494498541693714
532,HNEAP_RS02690,HNEAP_RS02690,1,NC_013422.1,571921,572604,+,,7-carboxy-7-deazaguanine synthase QueE,0.5161,17,0.7441516937509267,0.26323314917446305,683,29,352.4963,0.048528369912174525
533,HNEAP_RS02695,HNEAP_RS02695,1,NC_013422.1,572588,573295,+,,7-cyano-7-deazaguanine synthase QueC,0.5169,27,0.9604841206840042,0.6540648623520502,707,36,365.4483,0.04860359311684365
534,HNEAP_RS02700,HNEAP_RS02700,5,NC_013422.1,573351,573426,+,,tRNA-Lys,0.5263,2,0.21072343573728922,0.10900835515574112,75,1,39.4725,0.04948746577170596
535,HNEAP_RS02705,HNEAP_RS02705,2,NC_013422.1,573784,575321,+,,16S ribosomal RNA,0.5371,62,6.2562165944950656e-27,2.5566610934945634e-35,1537,0,825.5227,0.05050297903473926
536,HNEAP_RS02710,HNEAP_RS02710,5,NC_013422.1,575391,575467,+,,tRNA-Ile,0.5974,2,0.050618222825274,0.012354486192849535,76,0,45.4024,0.056172928086675164
537,HNEAP_RS02715,HNEAP_RS02715,5,NC_013422.1,575749,575824,+,,tRNA-Ala,0.6316,0,0.05264480080801909,0.010133598450383374,75,0,47.370000000000005,0.059388720086280614
538,HNEAP_RS02720,HNEAP_RS02720,2,NC_013422.1,576038,578936,+,,23S ribosomal RNA,0.5336,121,4.586251454060717e-48,2.514138088701702e-63,2898,1,1546.3727999999999,0.0501738775143118
539,HNEAP_RS02725,HNEAP_RS02725,2,NC_013422.1,579028,579143,+,,5S ribosomal RNA,0.5776,2,0.010949940174792352,0.001625738490063438,115,0,66.424,0.05431115377111413
540,HNEAP_RS02730,HNEAP_RS02730,1,NC_013422.1,579270,579479,+,,hypothetical protein,0.5762,7,0.03840528423436152,0.0032191765394699464,209,3,120.42580000000001,0.05417951316294315
541,HNEAP_RS02735,HNEAP_RS02735,1,NC_013422.1,579584,580069,+,,hypothetical protein,0.5021,17,0.16232303013952343,0.029538335624384786,485,14,243.5185,0.04721196383046468
542,HNEAP_RS02740,HNEAP_RS02740,1,NC_013422.1,580090,580716,-,,cytochrome c,0.5104,21,0.30268317322473787,0.04951188856826386,626,21,319.5104,0.047992404578906946
543,HNEAP_RS02745,HNEAP_RS02745,1,NC_013422.1,580753,581355,-,,purine or other phosphorylase family 1,0.5124,16,0.9996098214546152,0.9819799276843001,602,40,308.46479999999997,0.048180462590579766
544,HNEAP_RS02750,HNEAP_RS02750,1,NC_013422.1,581371,581889,-,,adenine phosphoribosyltransferase,0.5491,11,0.8509261590821796,0.33666696360239456,518,24,284.4338,0.05163132710477626
545,HNEAP_RS02755,HNEAP_RS02755,1,NC_013422.1,582064,582624,-,,Smr protein/MutS2,0.5472,8,0.4208136812897085,0.05023879743674957,560,20,306.432,0.05145267199368707
546,HNEAP_RS02760,HNEAP_RS02760,1,NC_013422.1,582732,583496,+,,5'/3'-nucleotidase SurE,0.5791,12,0.44320592406372,0.01449456395602888,764,28,442.4324,0.05445219727986875
547,HNEAP_RS02765,HNEAP_RS02765,1,NC_013422.1,583658,584272,+,,protein-L-isoaspartate(D-aspartate) O-methyltransferase,0.5561,16,0.9966979913050409,0.8364742088718904,614,37,341.4454,0.05228953014563118
548,HNEAP_RS02770,HNEAP_RS02770,1,NC_013422.1,584269,584856,+,,DedA family protein,0.5425,12,0.010074102523069412,0.00012933867768614041,587,12,318.4475,0.051010735666255906
549,HNEAP_RS02775,HNEAP_RS02775,1,NC_013422.1,584866,585666,+,,hypothetical protein,0.5743,15,0.008095427537457348,8.115073569037146e-06,800,18,459.44000000000005,0.05400085805185396
550,HNEAP_RS02780,HNEAP_RS02780,1,NC_013422.1,585700,586635,-,,WYL domain-containing protein,0.5214,23,5.113027014735612e-10,7.55383115387825e-14,935,6,487.50899999999996,0.04902672364310752
551,HNEAP_RS02785,HNEAP_RS02785,1,NC_013422.1,586732,587064,+,,hypothetical protein,0.5045,8,0.17558991839403765,0.04514592441240654,332,9,167.49399999999997,0.04743763344447208
552,HNEAP_RS02790,HNEAP_RS02790,1,NC_013422.1,587087,588085,-,,zinc transporter ZntB,0.5245,22,0.9054084466885548,0.35239034596526836,998,46,523.451,0.04931821356120042
553,HNEAP_RS02795,HNEAP_RS02795,1,NC_013422.1,588122,588712,-,,class I SAM-dependent methyltransferase,0.533,10,0.9990733814133423,0.949554224023519,590,38,314.47,0.05011746011080996
554,HNEAP_RS02800,HNEAP_RS02800,1,NC_013422.1,588783,589244,-,,Fur family transcriptional regulator,0.539,8,0.9869620280153665,0.812264525004729,461,27,248.479,0.05068163414582846
555,HNEAP_RS02805,HNEAP_RS02805,1,NC_013422.1,589563,590513,+,,MBL fold metallo-hydrolase,0.5205,20,0.19807367845314697,0.009018697490003136,950,31,494.47499999999997,0.048942097537854744
556,HNEAP_RS02810,HNEAP_RS02810,1,NC_013422.1,590651,591175,+,,hypothetical protein,0.5981,10,0.9782305445358316,0.513568667126379,524,29,313.4044,0.05623874839076066
557,HNEAP_RS02815,HNEAP_RS02815,1,NC_013422.1,591175,591831,+,,hypothetical protein,0.5358,19,0.9906846422576251,0.789471376602332,656,37,351.48480000000006,0.05038074132715193
558,GFF559,,7,NC_013422.1,591909,592172,+,,hypothetical protein,0.5947,5,0.5672046374193886,0.12626259863775302,263,10,156.4061,0.05591904977091685
559,HNEAP_RS02825,HNEAP_RS02825,1,NC_013422.1,592488,593195,+,,hypothetical protein,0.5113,15,0.8490551877885593,0.40629974881016884,707,32,361.4891,0.048077030684159715
560,HNEAP_RS02830,HNEAP_RS02830,1,NC_013422.1,593331,594320,+,,sulfurtransferase,0.497,28,0.0052531188888022325,9.150239493902996e-05,989,23,491.533,0.046732415900698966
561,HNEAP_RS02835,HNEAP_RS02835,1,NC_013422.1,594473,595366,-,,phosphoribulokinase,0.5201,21,2.1922713719523837e-14,1.6806749377387343e-18,893,1,464.4493,0.04890448593552018
562,HNEAP_RS02840,HNEAP_RS02840,5,NC_013422.1,596032,596107,+,,tRNA-Ala,0.6316,1,0.05264480080801909,0.010133598450383374,75,0,47.370000000000005,0.059388720086280614
563,HNEAP_RS02845,HNEAP_RS02845,5,NC_013422.1,596413,596502,-,,tRNA-Ser,0.5778,1,0.03038611503541589,0.006931498142334868,89,0,51.4242,0.054329959572281414
564,HNEAP_RS02850,HNEAP_RS02850,1,NC_013422.1,596841,597224,+,,peptidoglycan-associated lipoprotein,0.5312,14,0.019101587169478053,0.0011288358225134303,383,7,203.4496,0.0499482079003044
565,HNEAP_RS02855,HNEAP_RS02855,1,NC_013422.1,597323,600874,-,,exodeoxyribonuclease V subunit gamma,0.5611,60,0.9999999999421376,0.9841733343179782,3551,216,1992.4661,0.05275967517481325
566,HNEAP_RS02860,HNEAP_RS02860,1,NC_013422.1,600968,601996,-,,GGDEF domain-containing protein,0.5462,25,0.9423341387298705,0.3266802426283625,1028,49,561.4936,0.05135864298785065
567,HNEAP_RS02865,HNEAP_RS02865,1,NC_013422.1,602125,602694,-,,elongation factor P,0.5175,8,4.737797420472084e-09,1.4179588523375193e-11,569,1,294.4575,0.04866001052034549
568,HNEAP_RS02870,HNEAP_RS02870,1,NC_013422.1,602767,603915,-,,elongation factor P maturation arginine rhamnosyltransferase EarP,0.5753,13,0.645991625262774,0.017629579146263775,1148,46,660.4444000000001,0.054094887057690375
569,HNEAP_RS02875,HNEAP_RS02875,1,NC_013422.1,603916,605412,-,,hypothetical protein,0.5531,31,0.9999999968500047,0.998976697229984,1496,105,827.4376000000001,0.05200744312812192
570,HNEAP_RS02880,HNEAP_RS02880,1,NC_013422.1,605669,607567,+,,ABC transporter ATP-binding protein,0.5793,28,0.99997696595436,0.7348854131871219,1898,109,1099.5114,0.054471003081036036
571,HNEAP_RS02885,HNEAP_RS02885,1,NC_013422.1,607592,607960,+,,hypothetical protein,0.542,6,0.9999999942912661,0.9999930179595662,368,39,199.45600000000002,0.05096372116333771
572,HNEAP_RS02890,HNEAP_RS02890,1,NC_013422.1,608062,608937,+,,RNA polymerase sigma factor RpoH,0.5582,10,4.3568098733169186e-14,1.6083371521083439e-19,875,1,488.425,0.05248699105788764
573,HNEAP_RS02895,HNEAP_RS02895,1,NC_013422.1,608986,609618,-,,MarC family protein,0.564,8,0.8569017451616476,0.241990322142136,632,29,356.448,0.053032359291738856
574,HNEAP_RS02900,HNEAP_RS02900,1,NC_013422.1,609765,610328,+,,phosphatidylethanolamine N-methyltransferase,0.5567,10,0.24903147365658457,0.014218561148816014,563,18,313.4221,0.05234594754913302
575,HNEAP_RS02905,HNEAP_RS02905,1,NC_013422.1,610397,610816,-,,biopolymer transporter ExbD,0.4548,19,0.1159429348403104,0.053174786798780085,419,11,190.56119999999999,0.04276439185440219
576,HNEAP_RS02910,HNEAP_RS02910,1,NC_013422.1,610822,611535,-,,MotA/TolQ/ExbB proton channel family protein,0.514,20,0.9969888084678151,0.9165156609922279,713,42,366.482,0.04833090899991804
577,HNEAP_RS12465,HNEAP_RS12465,1,NC_013422.1,611555,612193,-,,energy transducer TonB,0.5524,10,0.9440063456059452,0.4651513082242772,638,32,352.4312,0.05194162282403643
578,HNEAP_RS02920,HNEAP_RS02920,1,NC_013422.1,612638,614902,+,,catecholate siderophore receptor Fiu,0.5263,80,0.984731708180289,0.3342941723330312,2264,107,1191.5432,0.04948746577170597
579,HNEAP_RS02925,HNEAP_RS02925,1,NC_013422.1,614994,615671,+,,Fe2+-dependent dioxygenase,0.5383,14,0.6238034532678476,0.11518711662290358,677,27,364.4291,0.05061581384174296
580,HNEAP_RS12165,HNEAP_RS12165,1,NC_013422.1,615656,618205,+,,hypothetical protein,0.5643,53,0.9942946766737547,0.14923395917582774,2549,123,1438.4007000000001,0.05306056799348979
581,HNEAP_RS02935,HNEAP_RS02935,1,NC_013422.1,618276,620030,-,,glucan biosynthesis protein D,0.5726,34,0.6943579823008252,0.005974564570098162,1754,71,1004.3404,0.053841008741932046
582,HNEAP_RS02940,HNEAP_RS02940,1,NC_013422.1,620062,622176,-,,glucans biosynthesis glucosyltransferase MdoH,0.5745,34,0.9994149707815334,0.4027909459480517,2114,111,1214.493,0.05401966385302123
583,HNEAP_RS02945,HNEAP_RS02945,1,NC_013422.1,622173,622466,-,,hypothetical protein,0.5748,4,0.9948198238202448,0.8833659506417451,293,20,168.41639999999998,0.05404787255477215
584,HNEAP_RS02950,HNEAP_RS02950,1,NC_013422.1,622463,624070,-,,glucan biosynthesis protein G,0.5541,31,0.9999999811335063,0.9963309095665644,1607,108,890.4387,0.05210147213395834
585,HNEAP_RS02955,HNEAP_RS02955,1,NC_013422.1,624563,628069,+,,DNA polymerase III subunit alpha,0.578,62,1.6890058572888242e-60,8.18209692466839e-86,3506,0,2026.4679999999998,0.05434876537344869
586,HNEAP_RS02960,HNEAP_RS02960,1,NC_013422.1,628185,628421,+,,DUF465 domain-containing protein,0.3966,6,0.04902048264918845,0.0586906861208793,236,4,93.5976,0.03729190371472275
587,HNEAP_RS02965,HNEAP_RS02965,1,NC_013422.1,628854,629573,-,,hypothetical protein,0.5167,23,8.48716801936576e-06,2.808034163180383e-08,719,8,371.50730000000004,0.04858478731567637
588,HNEAP_RS02970,HNEAP_RS02970,1,NC_013422.1,629551,630921,-,,sulfite dehydrogenase,0.5208,26,0.003411123208506304,4.061179322131409e-06,1370,34,713.4960000000001,0.04897030623960568
589,HNEAP_RS02975,HNEAP_RS02975,1,NC_013422.1,631283,631774,+,,molybdenum cofactor biosynthesis protein MoaE,0.5833,4,0.03374342136098329,0.00033633131443010727,491,11,286.4003,0.054847119104381704
590,HNEAP_RS02980,HNEAP_RS02980,1,NC_013422.1,631803,633038,+,,molybdopterin molybdenumtransferase MoeA,0.585,21,0.9049015122084778,0.07374050019356002,1235,56,722.4749999999999,0.0550069684143036
591,HNEAP_RS02985,HNEAP_RS02985,1,NC_013422.1,633026,633514,+,,cyclic pyranopterin monophosphate synthase MoaC,0.5746,9,0.745445213757904,0.16502060953204903,488,21,280.4048,0.05402906675360488
592,HNEAP_RS02990,HNEAP_RS02990,1,NC_013422.1,634043,635029,+,,GTP 3' 8-cyclase MoaA,0.5613,17,0.036678198314719405,7.16903892618539e-05,986,27,553.4418000000001,0.05277848097598055
593,HNEAP_RS02995,HNEAP_RS02995,1,NC_013422.1,635192,636610,-,,protoporphyrinogen oxidase,0.5666,25,1.1151428976769047e-21,6.277082695711838e-31,1418,2,803.4388,0.05327683470691355
594,HNEAP_RS03000,HNEAP_RS03000,1,NC_013422.1,636735,637685,+,,complex I NDUFA9 subunit family protein,0.5563,21,0.9986366132604197,0.8030871738549318,950,55,528.485,0.05230833594679846
595,HNEAP_RS03005,HNEAP_RS03005,1,NC_013422.1,637943,638485,+,,membrane protein,0.5138,11,0.4812803948286517,0.12499660974476508,542,20,278.4796,0.04831210319875076
596,HNEAP_RS03010,HNEAP_RS03010,1,NC_013422.1,638544,639821,+,,membrane protein,0.5618,30,0.9469083090703395,0.19318817346250805,1277,60,717.4186,0.05282549547889874
597,HNEAP_RS03015,HNEAP_RS03015,1,NC_013422.1,639959,641236,-,,pyridine nucleotide-disulfide oxidoreductase,0.5274,32,0.8857620526088995,0.22880303250951264,1277,57,673.4898,0.049590897678126016
598,HNEAP_RS03020,HNEAP_RS03020,1,NC_013422.1,641228,641461,+,,hypothetical protein,0.4829,5,0.2042317373789271,0.09242004431091864,233,6,112.5157,0.045406606918405486
599,HNEAP_RS03025,HNEAP_RS03025,1,NC_013422.1,641526,642506,-,,50S ribosomal protein L3 N(5)-glutamine methyltransferase,0.5596,24,0.9999998813969861,0.9978180985806697,980,72,548.408,0.05261863166605863
600,HNEAP_RS03030,HNEAP_RS03030,1,NC_013422.1,642601,643512,+,,phosphatidylserine decarboxylase,0.5735,18,1.1026889041780109e-14,6.18867994855567e-21,911,1,522.4585,0.053925634847184815
601,HNEAP_RS03035,HNEAP_RS03035,1,NC_013422.1,643647,645275,+,,hypothetical protein,0.5285,36,0.9475967668125822,0.27243914168016,1628,75,860.3979999999999,0.049694329584546074
602,HNEAP_RS03040,HNEAP_RS03040,1,NC_013422.1,645268,647349,+,,diguanylate cyclase,0.5264,40,0.8572662035321487,0.08394202354156159,2081,89,1095.4384,0.049496868672289605
603,HNEAP_RS03045,HNEAP_RS03045,1,NC_013422.1,647365,647769,+,,dihydroneopterin aldolase,0.5383,9,1.9126611838589043e-05,1.9555904841445428e-07,404,2,217.4732,0.050615813841742956
604,HNEAP_RS03050,HNEAP_RS03050,1,NC_013422.1,647796,648992,+,,SAM-dependent methyltransferase,0.5906,20,4.0726975807171305e-21,2.1042951522150327e-30,1196,0,706.3576,0.05553353084698754
605,HNEAP_RS03055,HNEAP_RS03055,1,NC_013422.1,649140,649949,+,,TatD family deoxyribonuclease,0.5765,16,0.3919333954481035,0.009690603787427999,809,29,466.3885,0.054207721864694074
606,HNEAP_RS03060,HNEAP_RS03060,1,NC_013422.1,649968,650939,+,,thiamine-phosphate kinase,0.5916,18,2.7913590453502626e-17,7.313893623977059e-25,971,0,574.4436000000001,0.055627559852823964
607,HNEAP_RS03065,HNEAP_RS03065,1,NC_013422.1,650943,651485,+,,phosphatidylglycerophosphatase A,0.5672,5,0.11184686320292421,0.002818432514605352,542,15,307.42240000000004,0.0533332521104154
608,HNEAP_RS03070,HNEAP_RS03070,1,NC_013422.1,651557,652030,+,,hypothetical protein,0.5612,6,0.9536329511019701,0.5562276839735419,473,25,265.4476,0.0527690780753969
609,HNEAP_RS03075,HNEAP_RS03075,1,NC_013422.1,652259,652585,-,,hypothetical protein,0.4862,9,0.9978978526511291,0.9840834304021814,326,23,158.5012,0.04571690263766567
610,HNEAP_RS03080,HNEAP_RS03080,1,NC_013422.1,652749,654206,+,,IMP dehydrogenase,0.5761,27,1.446103098446272e-25,5.748982282993256e-36,1457,0,839.3776999999999,0.05417011026235949
611,HNEAP_RS03085,HNEAP_RS03085,1,NC_013422.1,654431,656017,+,,glutamine-hydrolyzing GMP synthase,0.5841,21,9.139673760375722e-28,1.2343805287769266e-39,1586,0,926.3825999999999,0.05492234230905083
612,HNEAP_RS12470,HNEAP_RS12470,1,NC_013422.1,656235,656378,-,,DUF3096 domain-containing protein,0.4375,8,0.6868416309903005,0.6255618475697872,143,6,62.5625,0.04113769005343218
613,HNEAP_RS03090,HNEAP_RS03090,1,NC_013422.1,656645,657106,+,,nucleoside deaminase,0.5931,6,1.3822875362681028e-08,3.244587459201453e-12,461,0,273.41909999999996,0.05576860336157857
614,HNEAP_RS03095,HNEAP_RS03095,1,NC_013422.1,657394,658848,+,,type I restriction-modification protein subunit M,0.5533,27,0.9999999999592788,0.9999201040835107,1454,109,804.4982,0.052026248929289205
615,HNEAP_RS12170,HNEAP_RS12170,1,NC_013422.1,658845,660050,+,,restriction modification system DNA specificity domain-containing protein,0.495,34,0.022596214232926685,0.0004718198747408528,1205,33,596.475,0.04654435788902613
