,locusId,sysName,type,scaffoldId,begin,end,strand,name,desc,GC,nTA,pvalInitial_r1,pvalCorrected_r1,length_r1,inserts_r1,lg_r1,predictedInsertionRate_r1,pvalInitial_r2,pvalCorrected_r2,length_r2,inserts_r2,lg_r2,predictedInsertionRate_r2
454,HNEAP_RS09075,HNEAP_RS09075,1,NC_013422.1,1960622,1961413,+,,thiazole synthase,0.5682,15,1.2245505641921075e-14,4.0718394122783294e-20,791,0,449.44620000000003,0.054881071842794005,3.27011129713467e-14,1.3734124425899918e-19,791,0,449.44620000000003,0.053427281116251814
455,HNEAP_RS09090,HNEAP_RS09090,1,NC_013422.1,1962602,1963315,-,,DNA polymerase III subunit epsilon,0.5784,11,1.3377434767211741e-10,1.473251643094968e-15,713,2,412.3992,0.05586626531832462,3.0496533230763447e-10,4.25771819772182e-15,713,2,412.3992,0.05438637697578326
456,HNEAP_RS09095,HNEAP_RS09095,1,NC_013422.1,1963667,1964158,-,,ribonuclease HI,0.5935,7,3.7275803424815214e-06,1.260856921547732e-09,491,3,291.4085,0.05732473801249249,6.266157320992072e-06,2.559266391957963e-09,491,3,291.4085,0.05580621496391315
457,HNEAP_RS09115,HNEAP_RS09115,1,NC_013422.1,1966984,1968081,-,,chorismate synthase,0.602,16,5.4543651594783704e-17,6.808012605560244e-26,1097,2,660.394,0.05814573257543468,2.0016151076774076e-16,3.8648835712353523e-25,1097,2,660.394,0.056605461513522685
458,HNEAP_RS09130,HNEAP_RS09130,1,NC_013422.1,1971141,1971743,-,,methionine biosynthesis protein MetW,0.5755,7,6.68423977790969e-10,4.066474768999909e-14,602,1,346.451,0.05558616129096787,1.3691621192879102e-09,1.0104998890046757e-13,602,1,346.451,0.05411369285885766
459,HNEAP_RS09135,HNEAP_RS09135,1,NC_013422.1,1971740,1972951,-,,homoserine O-acetyltransferase,0.5743,29,5.024139717088591e-22,9.685865506667871e-31,1211,0,695.4773,0.05547025617619956,2.260233252601935e-21,6.363398872780861e-30,1211,0,695.4773,0.05400085805185395
460,HNEAP_RS09145,HNEAP_RS09145,1,NC_013422.1,1973552,1974400,-,,pyrroline-5-carboxylate reductase,0.5889,17,4.388682216058375e-14,1.4119177425608212e-20,848,1,499.3872,0.056880435072547315,2.1308535563756234e-12,1.34691450457558e-18,848,2,499.3872,0.05537368153706563
461,HNEAP_RS09240,HNEAP_RS09240,1,NC_013422.1,1994121,1995125,+,,class 1 fructose-bisphosphatase,0.5413,20,2.1966230516063104e-18,3.849883235798634e-24,1004,0,543.4652,0.05228286552007108,7.642089444558284e-18,1.667960140975773e-23,1004,0,543.4652,0.05089790085925221
462,HNEAP_RS09265,HNEAP_RS09265,1,NC_013422.1,2000540,2001340,+,,undecaprenyl-diphosphate phosphatase,0.5343,21,8.505222642936686e-15,3.8972887966277673e-19,800,0,427.44,0.051606752350589286,2.2968106454231062e-14,1.2337026107507177e-18,800,0,427.44,0.050239697818397294
463,HNEAP_RS09270,HNEAP_RS09270,1,NC_013422.1,2001408,2001911,-,,transcription antitermination factor NusB,0.5913,6,1.4232784559346747e-09,1.4235665612619571e-13,503,0,297.4239,0.05711224530208393,2.6580152279515992e-09,3.188652735666776e-13,503,0,297.4239,0.055599351151073034
464,HNEAP_RS09275,HNEAP_RS09275,1,NC_013422.1,2001995,2002486,-,,6 7-dimethyl-8-ribityllumazine synthase,0.5589,11,2.313900022043526e-09,1.4669772527549671e-12,491,0,274.4199,0.0539828072033396,4.257362072345219e-09,3.0797156285548224e-12,491,0,274.4199,0.05255281136197314
465,HNEAP_RS09280,HNEAP_RS09280,1,NC_013422.1,2002511,2003644,-,,bifunctional 3 4-dihydroxy-2-butanone-4-phosphate synthase/GTP cyclohydrolase II,0.5653,17,5.656886580299807e-19,1.5644822084985404e-26,1133,1,640.4849,0.05460096781543725,2.239236605649488e-18,8.599208735187227e-26,1133,1,640.4849,0.053154596999326204
466,HNEAP_RS09285,HNEAP_RS09285,1,NC_013422.1,2003738,2004388,-,,riboflavin synthase,0.5469,12,5.172624042715967e-07,2.8410310480254166e-10,650,5,355.485,0.05282375605565653,9.958523225937806e-07,6.465173634908556e-10,650,5,355.485,0.051424463291936146
467,HNEAP_RS09290,HNEAP_RS09290,1,NC_013422.1,2004478,2005638,-,,riboflavin biosynthesis protein RibD,0.6098,17,4.744493354451838e-18,7.0859811386619464e-28,1160,2,707.368,0.058899115821428684,1.8826453414290014e-17,4.5761875768234385e-27,1160,2,707.368,0.05733888775904674
468,HNEAP_RS09300,HNEAP_RS09300,1,NC_013422.1,2006177,2007430,-,,serine hydroxymethyltransferase,0.5646,26,4.840396561472701e-21,2.236855418261558e-29,1253,1,707.4438,0.054533356498489075,2.2237802133059706e-20,1.4732992836538506e-28,1253,1,707.4438,0.053088776695240716
469,HNEAP_RS09315,HNEAP_RS09315,1,NC_013422.1,2008264,2010723,-,,copper-translocating P-type ATPase,0.55,47,5.789426389467837e-42,7.056151864240348e-57,2459,1,1352.45,0.05312317760214132,1.1888103851247928e-40,2.6442700352617278e-55,2459,1,1352.45,0.05171595321002903
470,HNEAP_RS09320,HNEAP_RS09320,1,NC_013422.1,2010764,2011567,-,,nitrogen fixation protein FixH,0.5211,18,0.00010480000583061237,3.057525806601874e-07,803,13,418.4433,0.0503317960881379,0.00019148876983326603,6.611070541384339e-07,803,13,418.4433,0.0489985149413566
471,HNEAP_RS09330,HNEAP_RS09330,1,NC_013422.1,2013559,2014536,-,,cytochrome c oxidase subunit III,0.5,31,6.555844515620066e-18,9.938775637096349e-22,977,0,488.5,0.04829379782012847,2.2055867353508184e-17,3.692382781902258e-21,977,0,488.5,0.04701450291820821
472,HNEAP_RS09340,HNEAP_RS09340,1,NC_013422.1,2014790,2015521,-,,cytochrome-c oxidase  cbb3-type subunit II,0.5027,21,1.3907539312387705e-13,1.579845981383577e-16,731,0,367.4737,0.048554584328357166,3.447292579688003e-13,4.2412410414453564e-16,731,0,367.4737,0.04726838123396654
473,HNEAP_RS09345,HNEAP_RS09345,1,NC_013422.1,2015536,2016996,-,,cytochrome-c oxidase  cbb3-type subunit I,0.5284,54,1.286532653609585e-24,4.836246634354785e-32,1460,1,771.4639999999999,0.05103688553631176,7.642398606422478e-24,3.7591052490863544e-31,1460,1,771.4639999999999,0.049684926683962426
474,HNEAP_RS09350,HNEAP_RS09350,1,NC_013422.1,2017281,2018081,-,,malonyl-[acyl-carrier protein] O-methyltransferase BioC,0.5493,19,2.897139522421282e-13,5.256244688071854e-18,800,1,439.44,0.05305556628519314,7.586187278698394e-13,1.6746264106511205e-17,800,1,439.44,0.05165013290594354
475,HNEAP_RS09355,HNEAP_RS09355,1,NC_013422.1,2018074,2018826,-,,hypothetical protein,0.5485,13,5.8684264790683865e-06,2.2909628189466904e-09,752,9,412.472,0.05297829620868093,1.8992376548322652e-07,3.7804809731653975e-11,752,6,412.472,0.0515749097012744
476,HNEAP_RS09360,HNEAP_RS09360,1,NC_013422.1,2018942,2019577,+,,acyl-phosphate glycerol 3-phosphate acyltransferase,0.577,20,6.78715885118567e-12,1.5338308800080403e-16,635,0,366.395,0.05573104268442826,1.4932864400666113e-11,4.1361960728347975e-16,635,0,366.395,0.054254736367612265
477,HNEAP_RS09365,HNEAP_RS09365,1,NC_013422.1,2019590,2020603,-,,tRNA (adenosine(37)-N6)-threonylcarbamoyltransferase complex transferase subunit TsaD,0.5937,15,1.4011671258614548e-15,2.050874534720679e-23,1013,2,601.4181,0.057344055531620544,2.230586201711816e-16,3.256467253384271e-24,1013,1,601.4181,0.055825020765080426
478,HNEAP_RS09375,HNEAP_RS09375,1,NC_013422.1,2022269,2023180,+,,phosphoribosylaminoimidazolesuccinocarboxamide synthase,0.5669,13,6.801042711225035e-11,1.9556372308706707e-16,911,5,516.4458999999999,0.05475550796846165,2.413367137876695e-11,6.595228947372746e-17,911,4,516.4458999999999,0.05330504340866446
479,HNEAP_RS09380,HNEAP_RS09380,1,NC_013422.1,2023216,2023980,+,,dethiobiotin synthase,0.5608,20,1.1444468140989125e-06,1.3032730210749797e-10,764,8,428.4512,0.05416632363505609,5.863372803906382e-07,6.142583949433918e-11,764,7,428.4512,0.05273146647306232
480,HNEAP_RS09430,HNEAP_RS09430,1,NC_013422.1,2031493,2032536,-,,protease SohB,0.5268,19,0.0011249733534437834,1.766294002796505e-06,1043,23,549.4524,0.05088234538328736,0.0002761332626075984,2.653041934629999e-07,1043,20,549.4524,0.04953448027462417
481,HNEAP_RS09435,HNEAP_RS09435,1,NC_013422.1,2032915,2033766,+,,Tim44 domain-containing protein,0.5845,7,0.0018893886216168236,3.5380422236959025e-07,851,18,497.40950000000004,0.05645544965173019,0.0031596627454155268,8.285775047970916e-07,851,18,497.40950000000004,0.054959953911385404
482,HNEAP_RS09440,HNEAP_RS09440,1,NC_013422.1,2033835,2034626,-,,CDP-diacylglycerol--serine O-phosphatidyltransferase,0.5404,17,1.2245505641921075e-14,3.8404833229365997e-19,791,0,427.4564,0.05219593668399485,3.27011129713467e-14,1.2166334228891852e-18,791,0,427.4564,0.05081327475399943
483,HNEAP_RS09445,HNEAP_RS09445,1,NC_013422.1,2034806,2035822,-,,ketol-acid reductoisomerase,0.5526,21,1.3511414647896715e-18,6.268175411730912e-25,1016,0,561.4416,0.053374305350805985,4.771215079156881e-18,2.8555430061985396e-24,1016,0,561.4416,0.05196042862520372
484,HNEAP_RS09450,HNEAP_RS09450,1,NC_013422.1,2035873,2036373,-,,acetolactate synthase small subunit,0.5429,9,3.772702497853648e-07,8.269656239585777e-10,500,2,271.45000000000005,0.0524374056730955,6.607879374256835e-07,1.6288685969918774e-09,500,2,271.45000000000005,0.051048347268590484
485,HNEAP_RS09455,HNEAP_RS09455,1,NC_013422.1,2036377,2038077,-,,acetolactate synthase 3 large subunit,0.552,39,1.2606138789667883e-30,3.534174396492216e-41,1700,0,938.4000000000001,0.05331635279342184,1.0408569198290953e-29,4.455798782919995e-40,1700,0,938.4000000000001,0.05190401122170187
486,HNEAP_RS12345,HNEAP_RS12345,1,NC_013422.1,2043235,2045103,-,,family 2 glycosyl transferase,0.5436,41,0.00014304575868040638,7.257962904533468e-10,1868,45,1015.4448,0.052505016990043674,0.00012665914776573944,6.354121070828936e-10,1868,43,1015.4448,0.051114167572675964
487,HNEAP_RS09520,HNEAP_RS09520,1,NC_013422.1,2047314,2047640,-,,DUF3579 domain-containing protein,0.5015,5,1.8464898186308824e-06,9.340936676956721e-08,326,0,163.48899999999998,0.04843867921358885,2.76795175333919e-06,1.449356978732351e-07,326,0,163.48899999999998,0.047155546426962826
488,HNEAP_RS09530,HNEAP_RS09530,1,NC_013422.1,2048489,2050291,-,,thiosulfohydrolase SoxB,0.523,45,2.0258953579580072e-32,2.712147183513747e-41,1802,0,942.446,0.05051531251985439,1.8986044561825863e-31,3.4314749715192056e-40,1802,0,942.446,0.04917717005244579
489,HNEAP_RS12350,HNEAP_RS12350,1,NC_013422.1,2050602,2051768,-,,hypothetical protein,0.5913,20,7.430074375012972e-15,2.592937888416794e-23,1166,5,689.4558000000001,0.05711224530208393,2.7063557864603146e-14,1.4615237909393938e-22,1166,5,689.4558000000001,0.05559935115107303
490,HNEAP_RS09540,HNEAP_RS09540,1,NC_013422.1,2051680,2052333,-,,dTMP kinase,0.5963,3,9.163757090966485e-11,6.150292029481427e-16,653,1,389.38390000000004,0.05759518328028521,1.999585356022249e-10,1.7202362762391196e-15,653,1,389.38390000000004,0.05606949618025512
491,HNEAP_RS09560,HNEAP_RS09560,1,NC_013422.1,2055827,2057068,-,,beta-ketoacyl-[acyl-carrier-protein] synthase II,0.5837,23,4.837106260214092e-16,1.0519710380644759e-24,1241,5,724.3717,0.05637817957521798,3.5283995836236783e-20,2.756353646983106e-29,1241,1,724.3717,0.05488473070671627
492,HNEAP_RS09565,HNEAP_RS09565,1,NC_013422.1,2057186,2057425,-,,acyl carrier protein,0.4708,4,6.258836389135657e-05,1.4768491125205559e-05,239,0,112.5212,0.04547344002743297,8.421435975138225e-05,1.99637206835403e-05,239,0,112.5212,0.044268855947784846
493,HNEAP_RS09570,HNEAP_RS09570,1,NC_013422.1,2057602,2058354,-,,3-oxoacyl-ACP reductase FabG,0.5923,13,5.941615522552241e-14,5.760494598593523e-20,752,0,445.4096,0.05720883289772419,1.5116723896160237e-13,1.9275325994491432e-19,752,0,445.4096,0.05569338015690945
494,HNEAP_RS09575,HNEAP_RS09575,1,NC_013422.1,2058406,2059326,-,,[acyl-carrier-protein] S-malonyltransferase,0.6156,12,5.018527082167321e-14,5.624467003387686e-22,920,2,566.3520000000001,0.05945932387614219,2.0667786721459954e-16,1.4994105895905163e-24,920,0,566.3520000000001,0.057884255992897954
495,HNEAP_RS09615,HNEAP_RS09615,1,NC_013422.1,2066164,2067573,+,,glutamate synthase subunit beta,0.5652,26,1.6544700727006148e-25,4.446341567874128e-35,1409,0,796.3668,0.05459130905587323,9.51769415914002e-25,3.8308351925004847e-34,1409,0,796.3668,0.05314519409874256
496,HNEAP_RS09620,HNEAP_RS09620,1,NC_013422.1,2067754,2068851,+,,uroporphyrinogen decarboxylase,0.5856,21,4.590146322908905e-12,2.1103699998278006e-19,1097,7,642.4032,0.05656169600693446,1.4430959622223964e-11,9.894371244246075e-19,1097,7,642.4032,0.055063385817805455
497,HNEAP_RS09655,HNEAP_RS09655,1,NC_013422.1,2074892,2077081,+,,type IV pilus secretin PilQ,0.5041,55,0.010540393628934254,1.0732874403633963e-05,2189,66,1103.4749,0.04868980696225352,0.011609709688499508,1.2362603985591602e-05,2189,64,1103.4749,0.04740002184213751
498,HNEAP_RS09660,HNEAP_RS09660,1,NC_013422.1,2077153,2077656,+,,shikimate kinase AroK,0.5179,16,3.101096337920098e-08,1.693818816043627e-10,503,1,260.50370000000004,0.05002271578208908,5.6186121186015694e-08,3.3231608610399234e-10,503,1,260.50370000000004,0.04869762212268007
499,HNEAP_RS09665,HNEAP_RS09665,1,NC_013422.1,2077867,2078904,+,,IS5/IS1182 family transposase,0.5645,14,5.772382101561005e-19,5.619814618367695e-26,1037,0,585.3865,0.05452369773892504,2.0922256911346512e-18,2.736396127967193e-25,1037,0,585.3865,0.05307937379465707
500,HNEAP_RS09690,HNEAP_RS09690,1,NC_013422.1,2083555,2084688,+,,tRNA 2-thiouridine(34) synthase MnmA,0.5582,25,1.352165897332434e-17,1.1503673682046528e-24,1133,2,632.4406,0.05391519588639143,5.1887349792158466e-17,6.009508745326912e-24,1133,2,632.4406,0.05248699105788764
501,HNEAP_RS09695,HNEAP_RS09695,1,NC_013422.1,2084724,2085353,+,,DUF489 domain-containing protein,0.5381,13,1.9147610580710627e-07,1.730402087879413e-10,629,4,338.4649,0.05197378521402225,3.702329850260105e-07,3.863225547982094e-10,629,4,338.4649,0.050597008040575674
502,HNEAP_RS09700,HNEAP_RS09700,1,NC_013422.1,2085404,2085727,-,,DUF2818 domain-containing protein,0.5093,8,2.085021780312084e-06,8.394096628562714e-08,323,0,164.5039,0.04919206245958286,3.1138973824808796e-06,1.3064513481709997e-07,323,0,164.5039,0.04788897267248688
503,HNEAP_RS09705,HNEAP_RS09705,1,NC_013422.1,2085805,2087250,-,,NADH-quinone oxidoreductase subunit NuoN,0.5491,36,3.850301793565278e-26,6.334290265987632e-35,1445,0,793.4495000000001,0.053036248766065094,2.316233714270568e-25,5.39577093829248e-34,1445,0,793.4495000000001,0.05163132710477626
504,HNEAP_RS09710,HNEAP_RS09710,1,NC_013422.1,2087259,2088782,-,,NADH-quinone oxidoreductase subunit M,0.5459,33,1.635456985265991e-27,1.4843943401395737e-36,1523,0,831.4057,0.052727168460016266,1.0839071597179861e-26,1.3998985400667412e-35,1523,0,831.4057,0.05133043428609973
505,HNEAP_RS09715,HNEAP_RS09715,1,NC_013422.1,2088808,2090766,-,,NADH-quinone oxidoreductase subunit L,0.5411,43,3.655154325949316e-35,2.2609509635752528e-46,1958,0,1059.4738,0.05226354800094303,4.157707265242395e-34,3.9407015217363207e-45,1958,0,1059.4738,0.050879095058084925
506,HNEAP_RS09720,HNEAP_RS09720,1,NC_013422.1,2090770,2091075,-,,NADH-quinone oxidoreductase subunit NuoK,0.4902,7,5.8803149132782545e-05,6.0738869319241745e-06,305,1,149.511,0.04734723938285395,8.339102767618022e-05,8.836471397099115e-06,305,1,149.511,0.04609301866101133
507,HNEAP_RS09725,HNEAP_RS09725,1,NC_013422.1,2091068,2091727,-,,NADH:ubiquinone oxidoreductase subunit J,0.5318,10,2.567902821241334e-12,8.09562492303355e-16,659,0,350.4562,0.05136528336148864,5.820722261760298e-12,2.0819123814819402e-15,659,0,350.4562,0.050004625303806255
508,HNEAP_RS09730,HNEAP_RS09730,1,NC_013422.1,2091793,2092281,-,,NADH-quinone oxidoreductase subunit NuoI,0.5276,13,2.6128126430735537e-09,8.221108161679803e-12,488,0,257.4688,0.050959615459799566,4.789457980023041e-09,1.6450262620627136e-11,488,0,257.4688,0.0496097034792933
509,HNEAP_RS09735,HNEAP_RS09735,1,NC_013422.1,2092353,2093411,-,,NADH-quinone oxidoreductase subunit NuoH,0.5326,23,2.46609226307837e-19,5.41163835788142e-25,1058,0,563.4907999999999,0.051442553438000846,9.174619609513388e-19,2.4714549092974726e-24,1058,0,563.4907999999999,0.050079848508475376
510,HNEAP_RS09740,HNEAP_RS09740,1,NC_013422.1,2093405,2095789,-,,NADH-quinone oxidoreductase subunit G,0.5711,40,1.1761517156096389e-42,1.7899026270146073e-59,2384,0,1361.5024,0.05516117587015074,2.2706650393709686e-41,7.12513038486121e-58,2384,0,1361.5024,0.05369996523317742
511,HNEAP_RS09745,HNEAP_RS09745,1,NC_013422.1,2095815,2097104,-,,NADH-quinone oxidoreductase subunit F,0.5636,24,1.1582139712549074e-21,3.47872760127843e-30,1289,1,726.4804,0.05443676890284881,1.4630330403393828e-19,8.81407294516647e-28,1289,2,726.4804,0.0529947476894043
512,HNEAP_RS09750,HNEAP_RS09750,1,NC_013422.1,2097109,2097606,-,,NAD(P)H-dependent oxidoreductase subunit E,0.5181,14,1.8147517875900602e-09,8.300064330595268e-12,497,0,257.4957,0.05004203330121712,3.363946078521053e-09,1.6598485062389995e-11,497,0,257.4957,0.048716427923847345
513,HNEAP_RS09755,HNEAP_RS09755,1,NC_013422.1,2097606,2098859,-,,NADH-quinone oxidoreductase subunit NuoD,0.5407,39,9.170018393940448e-23,6.482265609407873e-30,1253,0,677.4970999999999,0.05222491296268692,4.346226270952414e-22,4.0313673138974745e-29,1253,0,677.4970999999999,0.050841483455750354
514,HNEAP_RS09760,HNEAP_RS09760,1,NC_013422.1,2098862,2099596,-,,NADH-quinone oxidoreductase subunit C,0.551,14,6.04524383939457e-11,3.2914705510403822e-15,734,2,404.434,0.05321976519778158,1.4144565939047782e-10,9.283068179129644e-15,734,2,404.434,0.05180998221586545
515,HNEAP_RS09765,HNEAP_RS09765,1,NC_013422.1,2099634,2100113,-,,NADH dehydrogenase subunit B,0.5583,14,3.761831207159628e-09,2.9402094909240287e-12,479,0,267.4257,0.05392485464595545,6.8190473946275016e-09,6.0567192990125516e-12,479,0,267.4257,0.05249639395847129
516,HNEAP_RS09770,HNEAP_RS09770,1,NC_013422.1,2100104,2100460,-,,NADH-quinone oxidoreductase subunit A,0.493,9,5.479111401128739e-07,2.8630622730525003e-08,356,0,175.508,0.047617684650646676,8.525124117491939e-07,4.586351202269548e-08,356,0,175.508,0.0463562998773533
517,HNEAP_RS09780,HNEAP_RS09780,1,NC_013422.1,2100759,2101217,-,,preprotein translocase subunit SecG,0.5272,9,0.00023256019635113794,3.6533683092157822e-06,458,5,241.4576,0.050920980421543464,0.000353900754479033,6.119011920327588e-06,458,5,241.4576,0.04957209187695874
518,HNEAP_RS09785,HNEAP_RS09785,1,NC_013422.1,2101217,2101987,-,,triose-phosphate isomerase,0.5707,14,2.8663054764931637e-14,1.0942744722283056e-19,770,0,439.43899999999996,0.055122540831894634,7.457323747395886e-14,3.5934384383007835e-19,770,0,439.43899999999996,0.05366235363084285
519,HNEAP_RS09790,HNEAP_RS09790,1,NC_013422.1,2102114,2103454,-,,phosphoglucosamine mutase,0.5518,25,2.7053504115334932e-24,1.337851186229454e-32,1340,0,739.4119999999999,0.053297035274293775,7.806682519759897e-22,7.324992919363878e-30,1340,1,739.4119999999999,0.051885205420534576
520,HNEAP_RS09800,HNEAP_RS09800,1,NC_013422.1,2104505,2105362,-,,dihydropteroate synthase,0.5688,13,6.923725182206606e-05,7.712579527366094e-09,857,14,487.4616,0.05493902440017815,5.191011526255458e-05,5.589691192592737e-09,857,13,487.4616,0.05348369851975366
521,HNEAP_RS09805,HNEAP_RS09805,1,NC_013422.1,2105370,2107337,-,,ATP-dependent zinc metalloprotease FtsH,0.5711,22,2.3556594881595306e-30,8.739527691205028e-44,1967,3,1123.3537000000001,0.05516117587015074,2.4663139889158236e-29,1.6785333585852894e-42,1967,3,1123.3537000000001,0.053699965233177424
522,HNEAP_RS09835,HNEAP_RS09835,1,NC_013422.1,2110623,2112623,+,,sodium/hydrogen exchanger,0.5887,23,3.994837549839538e-17,6.992197716263489e-30,2000,18,1177.4,0.05686111755341927,1.2817777277492868e-17,2.2745386432578137e-30,2000,16,1177.4,0.055354875735898354
523,HNEAP_RS09860,HNEAP_RS09860,1,NC_013422.1,2119416,2123174,-,,exodeoxyribonuclease V subunit beta,0.5693,56,0.2922873386626915,6.555605823134029e-07,3758,142,2139.4294,0.05498731819799828,0.33455511431005014,1.2570627163780946e-06,3758,139,2139.4294,0.053530713022671865
524,HNEAP_RS09875,HNEAP_RS09875,1,NC_013422.1,2124017,2125120,-,,porin,0.4955,44,3.9861546190835735e-20,3.2167685694479893e-24,1103,0,546.5365,0.04785915363974732,1.5681996731791225e-19,1.395798198165088e-23,1103,0,546.5365,0.046591372391944344
525,HNEAP_RS09895,HNEAP_RS09895,1,NC_013422.1,2130303,2131508,+,,ADP-forming succinate--CoA ligase subunit beta,0.5929,12,3.254343516879838e-20,1.0207237877357701e-29,1205,1,714.4445,0.057266785455108334,1.4086344493644848e-19,6.88881446718949e-29,1205,1,714.4445,0.05574979756041129
526,HNEAP_RS09900,HNEAP_RS09900,1,NC_013422.1,2131505,2132392,+,,succinate--CoA ligase subunit alpha,0.6059,15,2.509221529201894e-16,5.881019562935252e-24,887,0,537.4333,0.058522424198431684,2.7563728264495856e-14,1.3814326220627146e-21,887,1,537.4333,0.05697217463628471
527,HNEAP_RS09905,HNEAP_RS09905,1,NC_013422.1,2132445,2134130,+,,NAD+ synthase,0.6008,34,1.6347280581552235e-28,1.8748968760800703e-42,1685,1,1012.348,0.05802982746066637,1.2840048980170695e-27,2.844183941805159e-41,1685,1,1012.348,0.05649262670651898
528,HNEAP_RS09935,HNEAP_RS09935,1,NC_013422.1,2139340,2140398,-,,NUDIX hydrolase,0.5675,17,2.9283765250995607e-06,2.905326928412688e-11,1058,16,600.415,0.05481346052584581,8.543563939801239e-07,6.2708695596005515e-12,1058,14,600.415,0.05336146081216631
529,HNEAP_RS09940,HNEAP_RS09940,1,NC_013422.1,2140429,2141655,-,,bifunctional ornithine acetyltransferase/N-acetylglutamate synthase,0.5974,17,2.736801598803586e-22,2.26537705345453e-32,1226,0,732.4124,0.0577014296354895,1.2543662412734258e-21,1.6524157087460028e-31,1226,0,732.4124,0.05617292808667517
530,HNEAP_RS09950,HNEAP_RS09950,1,NC_013422.1,2143151,2145913,-,,preprotein translocase subunit SecA,0.5632,42,2.567595949573154e-36,1.499935900939259e-53,2762,9,1555.5584000000001,0.05439813386459272,4.826942515968083e-36,4.53141611173364e-53,2762,8,1555.5584000000001,0.05295713608706973
531,HNEAP_RS09960,HNEAP_RS09960,1,NC_013422.1,2146713,2147630,-,,UDP-3-O-acyl-N-acetylglucosamine deacetylase,0.5534,14,2.8962463583076535e-15,7.006084839208325e-21,917,1,507.4678,0.053451575427318196,8.768727316516414e-15,2.683426108402458e-20,917,1,507.4678,0.05203565182987285
532,HNEAP_RS09970,HNEAP_RS09970,1,NC_013422.1,2149951,2150298,-,,50S ribosomal protein L19,0.5546,4,7.888622366747315e-07,5.047891659043769e-09,347,0,192.4462,0.0535674805420865,1.2137746201080528e-06,8.489591929616344e-09,347,0,192.4462,0.052148486636876545
533,HNEAP_RS09975,HNEAP_RS09975,1,NC_013422.1,2150315,2151073,-,,tRNA (guanosine(37)-N1)-methyltransferase TrmD,0.5665,10,1.5064197665554376e-12,1.342580631600743e-17,758,1,429.407,0.05471687293020556,1.1944448981892997e-13,9.556669600343764e-19,758,0,429.407,0.0532674318063299
534,HNEAP_RS09980,HNEAP_RS09980,1,NC_013422.1,2151134,2151670,-,,ribosome maturation factor RimM,0.5326,16,8.659297903201252e-09,1.5283493046799202e-11,536,1,285.4736,0.051442553438000846,7.277025200624173e-10,1.0972006382567313e-12,536,0,285.4736,0.05007984850847538
535,HNEAP_RS09985,HNEAP_RS09985,1,NC_013422.1,2151677,2151937,-,,30S ribosomal protein S16,0.5862,5,2.673916543214769e-05,2.62165122442571e-07,260,0,152.412,0.05661964856431862,3.692884183821646e-05,3.96236251303728e-07,260,0,152.412,0.05511980322130731
536,HNEAP_RS09990,HNEAP_RS09990,1,NC_013422.1,2152104,2153399,-,,adenylosuccinate synthase,0.5833,30,4.515328057870024e-19,1.9455029220142057e-28,1295,3,755.3735,0.056339544536961876,2.053491651431316e-18,1.3843755101515168e-27,1295,3,755.3735,0.0548471191043817
537,HNEAP_RS09995,HNEAP_RS09995,1,NC_013422.1,2153392,2154591,-,,ATP phosphoribosyltransferase regulatory subunit,0.5725,21,8.168013050184624e-22,2.3954640335255385e-30,1199,0,686.4275,0.0552963985040471,3.6202318267742334e-21,1.5351672035274286e-29,1199,0,686.4275,0.053831605841348405
538,HNEAP_RS10005,HNEAP_RS10005,1,NC_013422.1,2154960,2155841,-,,protease modulator HflC,0.5295,13,9.493728946480559e-05,1.1372076787389302e-07,881,15,466.48949999999996,0.05114313189151605,1.0253871553328299e-05,7.0221263707298705e-09,881,12,466.48949999999996,0.04978835859038249
539,HNEAP_RS10035,HNEAP_RS10035,1,NC_013422.1,2162040,2163260,-,,N-acetylmuramoyl-L-alanine amidase,0.5708,28,4.611546576944754e-19,2.3350278806075802e-27,1220,2,696.376,0.05513219959145867,1.9713080580140547e-18,1.4531198891320837e-26,1220,2,696.376,0.053671756531426494
540,HNEAP_RS10045,HNEAP_RS10045,1,NC_013422.1,2163753,2164280,-,,tRNA (adenosine(37)-N6)-threonylcarbamoyltransferase complex ATPase subunit type 1 TsaE,0.5511,10,6.053710441697775e-06,1.1055797887090138e-08,527,4,290.4297,0.05322942395734561,1.865820057597253e-06,2.919720755515448e-09,527,3,290.4297,0.051819385116449096
541,HNEAP_RS10055,HNEAP_RS10055,1,NC_013422.1,2165889,2166899,-,,tryptophan--tRNA ligase,0.5559,22,8.843219848003297e-11,2.7803165391951926e-16,1010,7,561.459,0.05369304441641883,6.126927065760102e-12,1.371904125506469e-17,1010,5,561.459,0.052270724344463886
542,HNEAP_RS10060,HNEAP_RS10060,1,NC_013422.1,2167115,2167351,+,,50S ribosomal protein L28,0.5654,4,7.067361032314671e-05,1.754401768889997e-06,236,0,133.4344,0.054610626575001285,9.473968398501837e-05,2.516771878046373e-06,236,0,133.4344,0.05316399989990985
543,HNEAP_RS10075,HNEAP_RS10075,1,NC_013422.1,2168622,2168894,+,,30S ribosomal protein S20,0.5385,5,0.00020133798459779972,7.804787507424474e-06,272,1,146.47199999999998,0.052012420252278355,0.00027413348390067753,1.1282754700171221e-05,272,1,146.47199999999998,0.05063461964291023
