locusId,sysName,type,scaffoldId,begin,end,strand,name,desc,GC,nTA,length,nBegin,nEnd,nStrains,insertionIndex,normalizedGCInsertions,normalizedGCStrains,gammaLikelyRatio,ones
GFF782,,7,NC_013422.1,840246,841510,-,,hypothetical protein,0.5296,32,1264,840372.4,841383.6,45,0.044501582,1.198055081,1.198055081,-8.632074061,1
HNEAP_RS03945,HNEAP_RS03945,1,NC_013422.1,841567,841770,+,,hypothetical protein,0.4167,5,203,841587.3,841749.7,0,0,0,0,13.366775,1
HNEAP_RS03950,HNEAP_RS03950,1,NC_013422.1,842110,843315,-,,multidrug ABC transporter substrate-binding protein,0.568,16,1205,842230.5,843194.5,78,0.080912863,2.044254069,2.044254069,-11.72685507,1
HNEAP_RS03955,HNEAP_RS03955,1,NC_013422.1,843315,844031,-,,ABC transporter ATP-binding protein,0.5914,10,716,843386.6,843959.4,28,0.048882682,1.190375387,1.190375387,-8.578297697,1
HNEAP_RS03960,HNEAP_RS03960,1,NC_013422.1,844028,845314,-,,efflux RND transporter periplasmic adaptor subunit,0.5742,17,1286,844156.6,845185.4,58,0.056376361,1.41032906,1.41032906,-9.694816244,1
HNEAP_RS03965,HNEAP_RS03965,1,NC_013422.1,845311,846792,-,,RND transporter,0.5803,21,1481,845459.1,846643.9,85,0.071742066,1.777516738,1.777516738,-10.93001296,1
HNEAP_RS03970,HNEAP_RS03970,5,NC_013422.1,847106,847180,+,,tRNA-Val,0.5733,1,74,847113.4,847172.6,0,0,0,0,13.366775,1
HNEAP_RS03975,HNEAP_RS03975,1,NC_013422.1,847412,848857,-,,two-component sensor histidine kinase,0.5698,28,1445,847556.5,848712.5,64,0.055363322,1.394724567,1.394724567,-9.638096342,1
HNEAP_RS03980,HNEAP_RS03980,1,NC_013422.1,848857,849537,-,,DNA-binding response regulator,0.58,10,680,848925,849469,49,0.090073529,2.232758802,2.232758802,-12.24895673,1
HNEAP_RS03985,HNEAP_RS03985,1,NC_013422.1,849673,851031,+,,TolC family protein,0.5725,24,1358,849808.8,850895.2,70,0.06443299,1.616236228,1.616236228,-10.4095448,1
HNEAP_RS03990,HNEAP_RS03990,1,NC_013422.1,851035,852132,+,,efflux RND transporter periplasmic adaptor subunit,0.5874,11,1097,851144.7,852022.3,49,0.055834093,1.368107006,1.368107006,-9.540454719,1
HNEAP_RS03995,HNEAP_RS03995,1,NC_013422.1,852129,855188,+,,AcrB/AcrD/AcrF family protein,0.5804,48,3059,852434.9,854882.1,90,0.036776724,0.91105504,0.91105504,-6.435875761,1
HNEAP_RS04000,HNEAP_RS04000,1,NC_013422.1,855307,855648,+,,hypothetical protein,0.538,5,341,855341.1,855613.9,17,0.062316716,1.653942451,1.653942451,-10.53411663,1
HNEAP_RS04005,HNEAP_RS04005,1,NC_013422.1,856209,857192,+,,ABC transporter substrate-binding protein,0.5427,17,983,856307.3,857093.7,62,0.078840285,2.076065953,2.076065953,-11.81717267,1
HNEAP_RS04010,HNEAP_RS04010,1,NC_013422.1,857226,858197,+,,nitrate ABC transporter permease,0.571,20,971,857323.1,858099.9,46,0.059217302,1.48895965,1.48895965,-9.974951867,1
HNEAP_RS04015,HNEAP_RS04015,1,NC_013422.1,858250,859176,+,,ABC transporter ATP-binding protein,0.5858,7,926,858342.6,859083.4,50,0.0674946,1.657948341,1.657948341,-10.54724404,1
HNEAP_RS04020,HNEAP_RS04020,1,NC_013422.1,859190,859987,+,,creatininase,0.5664,10,797,859269.7,859907.3,59,0.092534504,2.34388355,2.34388355,-12.54289701,1
HNEAP_RS04025,HNEAP_RS04025,1,NC_013422.1,859990,861375,+,,type III glutamate--ammonia ligase,0.5859,21,1385,860128.5,861236.5,82,0.07400722,1.817642178,1.817642178,-11.05470501,1
HNEAP_RS04030,HNEAP_RS04030,1,NC_013422.1,861408,861854,+,,nickel-responsive transcriptional regulator NikR,0.5324,7,446,861452.6,861809.4,17,0.04764574,1.276596863,1.276596863,-9.169808078,1
HNEAP_RS04035,HNEAP_RS04035,1,NC_013422.1,862196,862933,+,,urea carboxylase,0.5691,11,737,862269.7,862859.3,31,0.052578019,1.326039919,1.326039919,-9.38379219,1
HNEAP_RS04040,HNEAP_RS04040,1,NC_013422.1,862943,863581,+,,urea carboxylase,0.5509,18,638,863006.8,863517.2,33,0.064655172,1.679531862,1.679531862,-10.61762609,1
HNEAP_RS04045,HNEAP_RS04045,1,NC_013422.1,863706,867332,+,,urea carboxylase,0.6068,60,3626,864068.6,866969.4,148,0.051020408,1.213564508,1.213564508,-8.740000648,1
HNEAP_RS04050,HNEAP_RS04050,5,NC_013422.1,867431,867517,-,,tRNA-Leu,0.5632,3,86,867439.6,867508.4,0,0,0,0,13.366775,1
HNEAP_RS04055,HNEAP_RS04055,1,NC_013422.1,867758,869947,+,,primosomal protein N',0.6041,24,2189,867976.9,869728.1,1,0.000571037,0.013638166,0.013638166,15.75604473,1
HNEAP_RS04060,HNEAP_RS04060,1,NC_013422.1,870006,870344,+,,P-II family nitrogen regulator,0.5221,5,338,870039.8,870310.2,10,0.036982249,1.008539358,1.008539358,-7.230473355,1
HNEAP_RS04065,HNEAP_RS04065,1,NC_013422.1,870494,871597,-,,glycine oxidase ThiO,0.5996,16,1103,870604.3,871486.7,55,0.062330009,1.49885549,1.49885549,-10.0095564,1
HNEAP_RS04070,HNEAP_RS04070,5,NC_013422.1,871728,871801,-,,tRNA-Gly,0.5405,2,73,871735.3,871793.7,0,0,0,0,13.366775,1
HNEAP_RS04075,HNEAP_RS04075,1,NC_013422.1,871881,872591,-,,VIT family protein,0.5724,17,710,871952,872520,23,0.040492958,1.015886435,1.015886435,-7.288068388,1
HNEAP_RS04080,HNEAP_RS04080,1,NC_013422.1,872656,872880,+,,hypothetical protein,0.44,8,224,872678.4,872857.6,24,0.133928571,4.256919662,4.256919662,-16.55222822,1
HNEAP_RS04085,HNEAP_RS04085,1,NC_013422.1,872893,875013,+,,bifunctional (p)ppGpp synthetase/guanosine-3' 5'-bis(diphosphate) 3'-pyrophosphohydrolase,0.6035,41,2120,873105,874801,74,0.043632075,1.043019784,1.043019784,-7.498245611,1
HNEAP_RS04090,HNEAP_RS04090,1,NC_013422.1,875035,875487,-,,hypothetical protein,0.4283,17,452,875080.2,875441.8,15,0.041482301,1.350369121,1.350369121,-9.474751936,1
HNEAP_RS04095,HNEAP_RS04095,1,NC_013422.1,875905,876507,+,,DUF3365 domain-containing protein,0.534,9,602,875965.2,876446.8,21,0.043604651,1.165153499,1.165153499,-8.400072405,1
HNEAP_RS04100,HNEAP_RS04100,1,NC_013422.1,876582,877691,-,,molybdenum ABC transporter ATP-binding protein,0.5514,16,1109,876692.9,877580.1,24,0.027051398,0.702129184,0.702129184,-4.487254902,1
HNEAP_RS04105,HNEAP_RS04105,1,NC_013422.1,877695,878387,-,,molybdate ABC transporter permease subunit,0.5296,16,692,877764.2,878317.8,17,0.030708092,0.826711869,0.826711869,-5.695640553,1
HNEAP_RS04110,HNEAP_RS04110,1,NC_013422.1,878741,879511,-,,molybdate ABC transporter substrate-binding protein,0.5292,18,770,878818,879434,22,0.035714286,0.962143959,0.962143959,-6.859635532,1
HNEAP_RS04115,HNEAP_RS04115,1,NC_013422.1,879603,880406,-,,ModE family transcriptional regulator,0.551,13,803,879683.3,880325.7,40,0.062266501,1.617215433,1.617215433,-10.41280314,1
HNEAP_RS12195,HNEAP_RS12195,1,NC_013422.1,880522,880974,-,,hypothetical protein,0.543,8,452,880567.2,880928.8,23,0.063606195,1.674074602,1.674074602,-10.59988552,1
HNEAP_RS04120,HNEAP_RS04120,1,NC_013422.1,880884,881744,-,,hypothetical protein,0.5308,17,860,880970,881658,26,0.037790698,1.015306551,1.015306551,-7.283533376,1
HNEAP_RS04125,HNEAP_RS04125,1,NC_013422.1,881975,883447,-,,deoxyribodipyrimidine photo-lyase,0.5682,31,1472,882122.2,883299.8,74,0.062839674,1.587128345,1.587128345,-10.3121092,1
HNEAP_RS04130,HNEAP_RS04130,1,NC_013422.1,883540,884700,+,,efflux RND transporter periplasmic adaptor subunit,0.5866,17,1160,883656,884584,51,0.054956897,1.34828948,1.34828948,-9.467015061,1
HNEAP_RS04135,HNEAP_RS04135,1,NC_013422.1,884697,887804,+,,AcrB/AcrD/AcrF family protein,0.5759,63,3107,885007.7,887493.3,162,0.06517541,1.626062423,1.626062423,-10.44218511,1
HNEAP_RS04140,HNEAP_RS04140,5,NC_013422.1,887901,887977,+,,tRNA-Pro,0.6104,2,76,887908.6,887969.4,0,0,0,0,13.366775,1
GFF824,,7,NC_013422.1,888262,888492,+,,hypothetical protein,0.5628,4,230,888285,888469,15,0.081521739,2.07694544,2.07694544,-11.81965641,1
HNEAP_RS04150,HNEAP_RS04150,1,NC_013422.1,890923,891213,-,,CRISPR-associated endonuclease Cas2,0.4536,7,290,890952,891184,4,0.017241379,0.53339166,0.53339166,-2.538390601,1
HNEAP_RS04155,HNEAP_RS04155,1,NC_013422.1,891222,892256,-,,type I-C CRISPR-associated endonuclease Cas1,0.544,19,1034,891325.4,892152.6,39,0.047147002,1.238810943,1.238810943,-8.913807785,1
HNEAP_RS04160,HNEAP_RS04160,1,NC_013422.1,892259,892609,+,,ribbon-helix-helix protein  CopG family,0.5413,8,350,892294,892574,2,0.007142857,0.18853053,0.18853053,4.14165474,1
HNEAP_RS04165,HNEAP_RS04165,1,NC_013422.1,892609,892962,+,,type II toxin-antitoxin system PemK/MazF family toxin,0.5791,5,353,892644.3,892926.7,8,0.028328612,0.703209838,0.703209838,-4.498441203,1
HNEAP_RS04170,HNEAP_RS04170,1,NC_013422.1,892946,893566,-,,CRISPR-associated protein Cas4,0.5636,9,620,893008,893504,28,0.056451613,1.436371875,1.436371875,-9.788634724,1
HNEAP_RS04175,HNEAP_RS04175,1,NC_013422.1,893595,894470,-,,type I-C CRISPR-associated protein Cas7/Csd2,0.524,22,875,893682.5,894382.5,36,0.051428571,1.39790915,1.39790915,-9.649702894,1
HNEAP_RS04180,HNEAP_RS04180,1,NC_013422.1,894467,896203,-,,type I-C CRISPR-associated protein Cas8c/Csd1,0.5469,43,1736,894640.6,896029.4,95,0.068404378,1.788713468,1.788713468,-10.96499088,1
HNEAP_RS04185,HNEAP_RS04185,1,NC_013422.1,896200,896865,-,,type I-C CRISPR-associated protein Cas5,0.5811,12,665,896266.5,896798.5,23,0.043233083,1.06981906,1.06981906,-7.70209749,1
HNEAP_RS04190,HNEAP_RS04190,1,NC_013422.1,896874,899135,-,,CRISPR-associated helicase/endonuclease Cas3,0.5367,43,2261,897100.1,898908.9,112,0.061919505,1.647004735,1.647004735,-10.51133333,1
HNEAP_RS04195,HNEAP_RS04195,1,NC_013422.1,899223,899411,-,,addiction module antidote protein  HigA family,0.5291,2,188,899241.8,899392.2,3,0.019946809,0.537459481,0.537459481,-2.591017361,1
HNEAP_RS04200,HNEAP_RS04200,1,NC_013422.1,899715,900101,-,,hypothetical protein,0.491,10,386,899753.6,900062.4,12,0.038860104,1.120004099,1.120004099,-8.074538804,1
HNEAP_RS04205,HNEAP_RS04205,1,NC_013422.1,900230,901828,-,,gamma-glutamyltransferase family protein,0.5997,37,1598,900389.8,901668.2,114,0.089173967,2.144047598,2.144047598,-12.00711066,1
HNEAP_RS04210,HNEAP_RS04210,1,NC_013422.1,901866,903188,-,,C4-dicarboxylate ABC transporter,0.5654,22,1322,901998.2,903055.8,68,0.06429652,1.631241065,1.631241065,-10.45933681,1
HNEAP_RS04215,HNEAP_RS04215,1,NC_013422.1,903191,903781,-,,C4-dicarboxylate ABC transporter permease,0.5076,21,590,903250,903722,64,0.13559322,3.792885342,3.792885342,-15.71511356,1
HNEAP_RS04220,HNEAP_RS04220,1,NC_013422.1,903809,904900,-,,C4-dicarboxylate ABC transporter,0.5348,28,1091,903918.1,904790.9,60,0.068744271,1.834418215,1.834418215,-11.10630332,1
HNEAP_RS04225,HNEAP_RS04225,1,NC_013422.1,905267,905713,+,,Lrp/AsnC family transcriptional regulator,0.5078,12,446,905311.6,905668.4,27,0.075672646,2.116004404,2.116004404,-11.92925704,1
HNEAP_RS04230,HNEAP_RS04230,1,NC_013422.1,906081,906824,+,,GntR family transcriptional regulator,0.5013,19,743,906155.3,906749.7,21,0.035329744,0.999434349,0.999434349,-7.158680415,1
HNEAP_RS04235,HNEAP_RS04235,1,NC_013422.1,906859,908055,+,,hypothetical protein,0.5322,25,1196,906978.6,907935.4,42,0.043896321,1.17653667,1.17653667,-8.480819415,1
HNEAP_RS04240,HNEAP_RS04240,1,NC_013422.1,908052,908996,+,,allantoinase PuuE,0.546,26,944,908146.4,908901.6,33,0.043697034,1.144346756,1.144346756,-8.25111976,1
HNEAP_RS04245,HNEAP_RS04245,1,NC_013422.1,908987,909487,+,,OHCU decarboxylase,0.521,4,500,909037,909437,11,0.0275,0.751379608,0.751379608,-4.983690688,1
HNEAP_RS04250,HNEAP_RS04250,1,NC_013422.1,909553,911103,+,,ABC transporter ATP-binding protein,0.5674,25,1550,909708,910948,75,0.060483871,1.529588746,1.529588746,-10.11612972,1
HNEAP_RS04255,HNEAP_RS04255,1,NC_013422.1,911096,912205,+,,ABC transporter permease,0.5477,26,1109,911206.9,912094.1,56,0.063119928,1.648342555,1.648342555,-10.51573147,1
HNEAP_RS04260,HNEAP_RS04260,1,NC_013422.1,912202,913128,+,,ABC transporter permease,0.5599,24,926,912294.6,913035.4,55,0.07424406,1.900437124,1.900437124,-11.30639696,1
HNEAP_RS04265,HNEAP_RS04265,1,NC_013422.1,913168,914580,+,,8-oxoguanine deaminase,0.5973,15,1412,913309.2,914438.8,71,0.062854108,1.516779851,1.516779851,-10.07187613,1
HNEAP_RS04270,HNEAP_RS04270,1,NC_013422.1,914577,915113,+,,nucleoside deaminase,0.5475,10,536,914630.6,915059.4,19,0.044309701,1.157507211,1.157507211,-8.345540424,1
HNEAP_RS04275,HNEAP_RS04275,1,NC_013422.1,915103,915738,+,,uracil phosphoribosyltransferase,0.5708,16,635,915166.5,915674.5,33,0.06496063,1.633891062,1.633891062,-10.46810019,1
HNEAP_RS04280,HNEAP_RS04280,1,NC_013422.1,915761,917032,+,,cytosine deaminase,0.6022,21,1271,915888.1,916904.9,65,0.063926042,1.531163014,1.531163014,-10.12155268,1
HNEAP_RS04285,HNEAP_RS04285,1,NC_013422.1,917048,917446,-,,DUF3225 domain-containing protein,0.5464,5,398,917087.8,917406.2,19,0.059673367,1.561700498,1.561700498,-10.22606277,1
HNEAP_RS04290,HNEAP_RS04290,1,NC_013422.1,917496,918890,-,,AtzE family amidohydrolase,0.6186,23,1394,917635.4,918750.6,79,0.070839311,1.655500452,1.655500452,-10.53922466,1
HNEAP_RS04295,HNEAP_RS04295,1,NC_013422.1,918902,919096,-,,DUF4089 domain-containing protein,0.5231,3,194,918921.4,919076.6,3,0.019329897,0.526233469,0.526233469,-2.444961436,1
HNEAP_RS04300,HNEAP_RS04300,1,NC_013422.1,919086,919796,-,,cysteine hydrolase,0.6006,9,710,919157,919725,15,0.026408451,0.634079265,0.634079265,-3.753133169,1
HNEAP_RS04305,HNEAP_RS04305,1,NC_013422.1,919793,921382,-,,ABC transporter ATP-binding protein,0.5742,31,1589,919951.9,921223.1,109,0.085745752,2.145043138,2.145043138,-12.00986185,1
HNEAP_RS04310,HNEAP_RS04310,1,NC_013422.1,921379,922062,-,,cysteine hydrolase,0.5775,10,683,921447.3,921993.7,33,0.060395315,1.50299801,1.50299801,-10.02400019,1
HNEAP_RS04315,HNEAP_RS04315,1,NC_013422.1,922096,923028,-,,ABC transporter permease,0.5949,19,932,922189.2,922934.8,59,0.079130901,1.916608509,1.916608509,-11.3547082,1
HNEAP_RS04320,HNEAP_RS04320,1,NC_013422.1,923025,924113,-,,ABC transporter permease,0.5813,20,1088,923133.8,924004.2,45,0.051700368,1.278943747,1.278943747,-9.185551409,1
HNEAP_RS04325,HNEAP_RS04325,1,NC_013422.1,924203,925321,-,,BMP family ABC transporter substrate-binding protein,0.5442,28,1118,924314.8,925209.2,51,0.057021467,1.49776816,1.49776816,-10.00576109,1
HNEAP_RS04330,HNEAP_RS04330,1,NC_013422.1,925361,926305,-,,hypothetical protein,0.5175,36,944,925455.4,926210.6,6,0.007944915,0.218402911,0.218402911,3.255197422,1
HNEAP_RS04335,HNEAP_RS04335,1,NC_013422.1,926686,927402,+,,GntR family transcriptional regulator,0.5425,13,716,926757.6,927330.4,28,0.048882682,1.287635939,1.287635939,-9.238181699,1
HNEAP_RS04340,HNEAP_RS04340,1,NC_013422.1,927403,928422,-,,hypothetical protein,0.5667,23,1019,927504.9,928320.1,61,0.074828263,1.894474249,1.894474249,-11.28851454,1
HNEAP_RS04345,HNEAP_RS04345,1,NC_013422.1,928389,928880,-,,nucleoside deaminase,0.5467,10,491,928438.1,928830.9,17,0.043279022,1.132083386,1.132083386,-8.162480545,1
HNEAP_RS12200,HNEAP_RS12200,1,NC_013422.1,928873,929898,-,,xanthine dehydrogenase accessory protein XdhC,0.5702,17,1025,928975.5,929795.5,33,0.040243902,1.01318532,1.01318532,-7.266928475,1
HNEAP_RS04355,HNEAP_RS04355,1,NC_013422.1,929891,932275,-,,xanthine dehydrogenase molybdopterin binding subunit,0.5845,40,2384,930129.4,932036.6,99,0.051908557,1.277678287,1.277678287,-9.177064694,1
HNEAP_RS04360,HNEAP_RS04360,1,NC_013422.1,932268,933782,-,,xanthine dehydrogenase small subunit,0.5683,24,1514,932419.4,933630.6,86,0.071003963,1.793044806,1.793044806,-10.97848338,1
HNEAP_RS04365,HNEAP_RS04365,1,NC_013422.1,933785,934138,-,,hydroxyisourate hydrolase,0.5028,14,353,933820.3,934102.7,13,0.046033994,1.298748502,1.298748502,-9.28057481,1
HNEAP_RS04370,HNEAP_RS04370,1,NC_013422.1,934435,935610,+,,amidase,0.5493,22,1175,934552.5,935492.5,47,0.05,1.302271277,1.302271277,-9.293969393,1
HNEAP_RS04375,HNEAP_RS04375,1,NC_013422.1,935701,936519,+,,sulfite exporter TauE/SafE family protein,0.558,19,818,935782.8,936437.2,33,0.050427873,1.294804787,1.294804787,-9.265554397,1
HNEAP_RS04380,HNEAP_RS04380,1,NC_013422.1,936559,937788,+,,alanine--glyoxylate aminotransferase family protein,0.552,31,1229,936681.9,937665.1,58,0.05899105,1.529623829,1.529623829,-10.1162506,1
HNEAP_RS04385,HNEAP_RS04385,1,NC_013422.1,937757,939031,+,,allantoate amidohydrolase,0.5678,24,1274,937884.4,938903.6,63,0.061813187,1.562203687,1.562203687,-10.22777407,1
HNEAP_RS04390,HNEAP_RS04390,1,NC_013422.1,939028,939504,+,,regulator of ribonuclease activity A,0.5933,11,476,939075.6,939456.4,26,0.068277311,1.657801754,1.657801754,-10.54676403,1
HNEAP_RS04395,HNEAP_RS04395,1,NC_013422.1,939591,940622,-,,adenosine deaminase,0.5165,27,1031,939694.1,940518.9,63,0.076382153,2.103386083,2.103386083,-11.89399942,1
HNEAP_RS04400,HNEAP_RS04400,1,NC_013422.1,940743,941813,-,,BMP family ABC transporter substrate-binding protein,0.4902,35,1070,940850,941706,52,0.060747664,1.753399507,1.753399507,-10.8541815,1
HNEAP_RS04405,HNEAP_RS04405,1,NC_013422.1,941852,942766,-,,hypothetical protein,0.5224,36,914,941943.4,942674.6,29,0.039660832,1.081025739,1.081025739,-7.786290094,1
HNEAP_RS04410,HNEAP_RS04410,1,NC_013422.1,943311,944348,-,,formamidase,0.5732,27,1037,943414.7,944244.3,73,0.087994214,2.20479,2.20479,-12.17341969,1
HNEAP_RS04415,HNEAP_RS04415,1,NC_013422.1,944496,945218,-,,amino acid ABC transporter ATP-binding protein,0.5795,10,722,944568.2,945145.8,35,0.060595568,1.503235614,1.503235614,-10.0248279,1
GFF879,,7,NC_013422.1,945249,945765,-,,hypothetical protein,0.4681,19,516,945300.6,945713.4,17,0.041182171,1.238792148,1.238792148,-8.913679232,1
GFF880,,7,NC_013422.1,945727,946883,+,,IS3 family transposase,0.5385,27,1156,945842.6,946767.4,49,0.052984429,1.405072316,1.405072316,-9.675751461,1
GFF881,,7,NC_013422.1,946889,947352,+,,GNAT family N-acetyltransferase,0.5517,11,463,946935.3,947305.7,16,0.043196544,1.120629029,1.120629029,-8.079104184,1
HNEAP_RS04440,HNEAP_RS04440,1,NC_013422.1,947500,948885,-,,oxygen-independent coproporphyrinogen III oxidase,0.562,23,1385,947638.5,948746.5,41,0.03700361,0.943968687,0.943968687,-6.710820256,1
HNEAP_RS04445,HNEAP_RS04445,1,NC_013422.1,949150,949764,+,,hypothetical protein,0.5691,13,614,949211.4,949702.6,39,0.079397394,2.002435925,2.002435925,-11.60668589,1
HNEAP_RS04450,HNEAP_RS04450,1,NC_013422.1,949854,950783,+,,ABC transporter ATP-binding protein,0.5409,14,929,949946.9,950690.1,22,0.029601722,0.781839567,0.781839567,-5.277981034,1
HNEAP_RS04455,HNEAP_RS04455,1,NC_013422.1,950837,951610,+,,ABC transporter permease,0.5413,23,773,950914.3,951532.7,27,0.043661061,1.15240201,1.15240201,-8.308997987,1
HNEAP_RS04460,HNEAP_RS04460,1,NC_013422.1,951612,953570,+,,collagenase-like protease,0.5906,28,1958,951807.8,953374.2,102,0.065117467,1.587681622,1.587681622,-10.31397175,1
HNEAP_RS04465,HNEAP_RS04465,1,NC_013422.1,953716,954504,+,,EAL domain-containing protein,0.4956,21,788,953794.8,954425.2,25,0.03965736,1.133450235,1.133450235,-8.172391865,1
HNEAP_RS04470,HNEAP_RS04470,1,NC_013422.1,954677,955054,+,,DUF202 domain-containing protein,0.5635,6,377,954714.7,955016.3,9,0.029840849,0.759402128,0.759402128,-5.062096743,1
HNEAP_RS12490,HNEAP_RS12490,1,NC_013422.1,955144,955875,+,,peptidase S24/S26A/S26B  conserved region,0.612,12,731,955217.1,955801.9,29,0.049589603,1.170349442,1.170349442,-8.436994174,1
HNEAP_RS04480,HNEAP_RS04480,1,NC_013422.1,955880,957199,+,,translesion error-prone DNA polymerase V subunit UmuC,0.5621,32,1319,956011.9,957067.1,42,0.039802881,1.015214309,1.015214309,-7.282811822,1
HNEAP_RS04485,HNEAP_RS04485,1,NC_013422.1,957314,958975,-,,cation acetate symporter,0.5674,36,1661,957480.1,958808.9,50,0.037627935,0.951580396,0.951580396,-6.773396226,1
HNEAP_RS04490,HNEAP_RS04490,1,NC_013422.1,958972,959280,-,,DUF485 domain-containing protein,0.5113,6,308,959002.8,959249.2,10,0.040584416,1.127844381,1.127844381,-8.131691344,1
HNEAP_RS04495,HNEAP_RS04495,1,NC_013422.1,959498,960466,-,,MoxR family ATPase,0.5831,16,968,959594.8,960369.2,43,0.05552686,1.369733263,1.369733263,-9.546452941,1
HNEAP_RS04500,HNEAP_RS04500,1,NC_013422.1,960484,962262,-,,hypothetical protein,0.5767,32,1778,960661.8,962084.2,59,0.04147919,1.033556491,1.033556491,-7.425385626,1
HNEAP_RS04505,HNEAP_RS04505,1,NC_013422.1,962275,962697,-,,hypothetical protein,0.5485,8,422,962317.2,962654.8,23,0.068127962,1.776770091,1.776770091,-10.92767538,1
HNEAP_RS04510,HNEAP_RS04510,1,NC_013422.1,962753,963955,-,,UbiH/UbiF/VisC/COQ6 family ubiquinone biosynthesis hydroxylase,0.5752,26,1202,962873.2,963834.8,0,0,0,0,13.366775,1
HNEAP_RS04515,HNEAP_RS04515,1,NC_013422.1,963958,965178,-,,UbiH/UbiF/VisC/COQ6 family ubiquinone biosynthesis hydroxylase,0.6052,21,1220,964080,965056,0,0,0,0,13.366775,1
HNEAP_RS04520,HNEAP_RS04520,1,NC_013422.1,965230,966579,-,,Xaa-Pro aminopeptidase,0.5741,21,1349,965364.9,966444.1,69,0.063936249,1.599703486,1.599703486,-10.35434104,1
HNEAP_RS04525,HNEAP_RS04525,1,NC_013422.1,966596,967156,-,,hypothetical protein,0.5437,10,560,966652,967100,35,0.078125,2.053800181,2.053800181,-11.7540559,1
HNEAP_RS04530,HNEAP_RS04530,1,NC_013422.1,967367,967639,+,,hypothetical protein,0.5128,5,272,967394.2,967611.8,2,0.009191176,0.254749982,0.254749982,2.307303804,1
HNEAP_RS04535,HNEAP_RS04535,1,NC_013422.1,967645,967950,+,,cell division protein ZapA,0.5098,8,305,967675.5,967919.5,3,0.012295082,0.342587234,0.342587234,0.425431122,1
HNEAP_RS04540,HNEAP_RS04540,1,NC_013422.1,968042,968488,-,,hypothetical protein,0.5034,12,446,968086.6,968443.4,19,0.053251121,1.500752519,1.500752519,-10.01617388,1
HNEAP_RS04545,HNEAP_RS04545,1,NC_013422.1,968702,969235,-,,type 3 dihydrofolate reductase,0.5243,18,533,968755.3,969181.7,12,0.028142589,0.764564195,0.764564195,-5.11220287,1
HNEAP_RS04550,HNEAP_RS04550,1,NC_013422.1,969232,969651,-,,phosphate starvation-inducible protein PsiE,0.4738,15,419,969273.9,969609.1,2,0.005966587,0.177548621,0.177548621,4.497895157,1
HNEAP_RS04555,HNEAP_RS04555,1,NC_013422.1,969681,970475,-,,thymidylate synthase,0.5459,18,794,969760.4,970395.6,0,0,0,0,13.366775,1
HNEAP_RS04560,HNEAP_RS04560,1,NC_013422.1,970472,971299,-,,prolipoprotein diacylglyceryl transferase,0.5302,19,827,970554.7,971216.3,0,0,0,0,13.366775,1
HNEAP_RS04565,HNEAP_RS04565,1,NC_013422.1,971679,972320,-,,microcompartments protein,0.5296,12,641,971743.1,972255.9,13,0.025351014,0.682490591,0.682490591,-4.281519922,1
