,locusId,sysName,type,scaffoldId,begin,end,strand,name,desc,GC,nTA,pvalInitial,pvalCorrected,length,inserts,lg,predictedInsertionRate
675,HNEAP_RS03405,HNEAP_RS03405,1,NC_013422.1,733707,735158,-,,dimethylmenaquinone methyltransferase,0.5964,12,0.9421361930815433,0.053167678971233416,1451,69,865.3764000000001,0.057604842039849245
676,HNEAP_RS03410,HNEAP_RS03410,1,NC_013422.1,735155,735709,-,,SIS domain-containing protein,0.5946,5,0.9946390281461375,0.6950958470188511,554,34,329.40840000000003,0.05743098436769678
677,HNEAP_RS03415,HNEAP_RS03415,1,NC_013422.1,735787,736212,-,,YraN family protein,0.5775,3,0.9653105880870544,0.5785430618289626,425,24,245.4375,0.055779336482248386
678,HNEAP_RS03420,HNEAP_RS03420,1,NC_013422.1,736259,738523,-,,hypothetical protein,0.5841,41,0.9999999999999699,0.9997481557662912,2264,167,1322.4024,0.05641681461347407
679,HNEAP_RS03425,HNEAP_RS03425,1,NC_013422.1,738488,739456,+,,16S rRNA (cytidine(1402)-2'-O)-methyltransferase,0.613,12,0.9999999999999948,0.9999974127289015,968,93,593.384,0.059208196127477505
680,HNEAP_RS03430,HNEAP_RS03430,1,NC_013422.1,739553,740455,+,,4-hydroxy-tetrahydrodipicolinate synthase,0.6024,14,1.0010195394728862e-13,5.289566189452994e-21,902,2,543.3648000000001,0.05818436761369079
681,HNEAP_RS03435,HNEAP_RS03435,1,NC_013422.1,740592,741719,+,,outer membrane protein assembly factor BamC,0.5337,29,0.9707104675856518,0.4760245916587375,1127,57,601.4798999999999,0.051548799793205126
682,HNEAP_RS03440,HNEAP_RS03440,1,NC_013422.1,741930,743156,+,,argininosuccinate synthase,0.5542,23,2.736801598803586e-22,5.100949340381597e-30,1226,0,679.4492,0.0535288455038304
683,HNEAP_RS03445,HNEAP_RS03445,1,NC_013422.1,743246,746044,+,,diguanylate cyclase,0.5248,54,0.02648053729803496,1.9940919000188896e-06,2798,91,1468.3904000000002,0.050689170192006854
684,HNEAP_RS03450,HNEAP_RS03450,1,NC_013422.1,746029,746961,-,,hypothetical protein,0.5895,18,0.9199528575170715,0.14152107779385326,932,45,549.414,0.05693838762993147
685,HNEAP_RS03455,HNEAP_RS03455,1,NC_013422.1,747063,748466,+,,glutamate--tRNA ligase,0.5805,28,1.2442941908227087e-23,5.849608238173967e-34,1403,1,814.4415,0.056069099269169156
686,HNEAP_RS03460,HNEAP_RS03460,1,NC_013422.1,748475,750847,+,,signal transduction histidine kinase,0.5634,43,0.99999999998454,0.9986976974478642,2372,163,1336.3848,0.05441745138372076
687,HNEAP_RS03465,HNEAP_RS03465,1,NC_013422.1,751270,751461,+,,hypothetical protein,0.5312,7,0.9790792263647747,0.8844206727937206,191,13,101.4592,0.05130733080410448
688,HNEAP_RS03470,HNEAP_RS03470,1,NC_013422.1,751458,751793,+,,hypothetical protein,0.5744,8,0.740102507632138,0.23566690398136542,335,15,192.424,0.05547991493576359
689,HNEAP_RS03475,HNEAP_RS03475,1,NC_013422.1,751830,752417,+,,hypothetical protein,0.4575,27,0.01364973434627033,0.0033866715411503055,587,13,268.5525,0.04418882500541755
690,HNEAP_RS03480,HNEAP_RS03480,1,NC_013422.1,752642,752914,+,,hypothetical protein,0.4615,11,0.08311332928143632,0.039493719075225725,272,6,125.528,0.04457517538797858
691,HNEAP_RS03485,HNEAP_RS03485,1,NC_013422.1,753140,753697,+,,DUF924 domain-containing protein,0.5376,6,0.042538105734218394,0.0013375374098073072,557,14,299.4432,0.05192549141620213
692,HNEAP_RS03490,HNEAP_RS03490,1,NC_013422.1,753749,754270,-,,diguanylate cyclase,0.477,6,0.49790591446037,0.23651522660361723,521,20,248.517,0.046072283120402555
693,HNEAP_RS03495,HNEAP_RS03495,1,NC_013422.1,754804,756048,-,,NAD(P)/FAD-dependent oxidoreductase,0.5799,17,0.9434301500896722,0.12763207857048173,1244,60,721.3956,0.056011146711785004
694,HNEAP_RS03500,HNEAP_RS03500,1,NC_013422.1,756045,756602,-,,hypothetical protein,0.6039,10,0.630269989819201,0.04677703066126675,557,23,336.3723,0.05832924900715116
695,HNEAP_RS03505,HNEAP_RS03505,1,NC_013422.1,756609,756965,-,,DUF883 domain-containing protein,0.5378,5,0.16196416301088729,0.021141163649580505,356,10,191.4568,0.05194480893533018
696,HNEAP_RS03510,HNEAP_RS03510,1,NC_013422.1,757057,757905,-,,shikimate dehydrogenase,0.5913,9,1.2174939952164647e-15,2.1982458107449604e-22,848,0,501.42240000000004,0.05711224530208394
697,HNEAP_RS03515,HNEAP_RS03515,1,NC_013422.1,757914,758576,-,,ribose-5-phosphate isomerase RpiA,0.5596,9,2.2741280016489435e-12,1.0583004464072903e-16,662,0,370.4552,0.05405041852028779
698,HNEAP_RS03520,HNEAP_RS03520,1,NC_013422.1,758850,760373,+,,threonine ammonia-lyase  biosynthetic,0.5761,27,1.635456985265991e-27,1.3541236585281963e-38,1523,0,877.4002999999999,0.055644113848352016
699,HNEAP_RS03525,HNEAP_RS03525,1,NC_013422.1,761369,761836,-,,EVE domain-containing protein,0.5128,12,0.41665544738694416,0.11148762814948483,467,17,239.47760000000002,0.049530119044323764
700,HNEAP_RS03530,HNEAP_RS03530,1,NC_013422.1,761854,762438,-,,5-formyltetrahydrofolate cyclo-ligase,0.5556,10,0.9063547944142814,0.37703073801454967,584,29,324.4704,0.053664068137726756
701,HNEAP_RS03535,HNEAP_RS03535,1,NC_013422.1,762744,763415,-,,S-adenosylmethionine-dependent methyltransferase,0.5268,13,0.9801740182428041,0.7280803630303881,671,37,353.48280000000005,0.05088234538328737
702,HNEAP_RS03540,HNEAP_RS03540,1,NC_013422.1,763501,765183,-,,L-aspartate oxidase,0.6031,31,2.6576899739719435e-12,2.773951187467519e-23,1682,19,1014.4141999999999,0.05825197893063896
703,HNEAP_RS03545,HNEAP_RS03545,1,NC_013422.1,765357,765983,+,,RNA polymerase sigma factor RpoE,0.5534,13,0.9999999997725068,0.9999936114690642,626,60,346.4284,0.053451575427318196
704,HNEAP_RS03550,HNEAP_RS03550,1,NC_013422.1,766048,766710,+,,hypothetical protein,0.5701,7,0.9992416565648687,0.8832717563010608,662,43,377.4062,0.05506458827451049
705,HNEAP_RS03555,HNEAP_RS03555,1,NC_013422.1,766714,767007,+,,hypothetical protein,0.5408,7,0.02356333672241592,0.001857134532626333,293,5,158.4544,0.052234571722250954
706,HNEAP_RS03560,HNEAP_RS03560,1,NC_013422.1,766959,767837,+,,hypothetical protein,0.5745,16,0.9999999492352216,0.9981861622065361,878,69,504.411,0.055489573695327615
707,HNEAP_RS03565,HNEAP_RS03565,1,NC_013422.1,767837,768388,+,,positive regulator of sigma E  RseC/MucC,0.5489,11,1.292409208216439e-05,2.500137137878029e-08,551,5,302.44390000000004,0.053016931246937044
708,HNEAP_RS12180,HNEAP_RS12180,1,NC_013422.1,768513,769448,+,,GGDEF domain-containing protein,0.5096,24,0.9382465808052597,0.5378127024677131,935,46,476.47600000000006,0.04922103873827495
709,HNEAP_RS03575,HNEAP_RS03575,1,NC_013422.1,769530,770093,+,,hypothetical protein,0.5319,9,0.9998159119295961,0.982857529345106,563,40,299.4597,0.05137494212105267
710,HNEAP_RS03580,HNEAP_RS03580,1,NC_013422.1,770103,771146,+,,flagellar motor switch protein FliM,0.5489,26,0.9417064378813755,0.30516929829707007,1043,51,572.5027,0.05301693124693704
711,HNEAP_RS03585,HNEAP_RS03585,1,NC_013422.1,771187,771606,+,,flagellar motor switch protein FliN,0.5595,6,0.8346723226732315,0.3309386108632063,419,20,234.4305,0.054040759760723756
712,HNEAP_RS12185,HNEAP_RS12185,1,NC_013422.1,771612,772247,+,,flagellar biosynthetic protein FliO,0.5645,11,0.2990460291705632,0.012914263726060993,635,22,358.4575,0.05452369773892505
713,HNEAP_RS03595,HNEAP_RS03595,1,NC_013422.1,772258,773082,+,,flagellar biosynthetic protein FliP,0.5248,12,0.29014947919733414,0.02135182706226698,824,29,432.4352,0.05068917019200684
714,HNEAP_RS03600,HNEAP_RS03600,1,NC_013422.1,773125,773394,+,,flagellar biosynthetic protein FliQ,0.5704,2,0.25676604606667813,0.0371442870074883,269,8,153.4376,0.05509356455320256
715,HNEAP_RS03605,HNEAP_RS03605,1,NC_013422.1,773399,774175,+,,flagellar biosynthetic protein FliR,0.5611,12,0.4161246056669208,0.019077375987239943,776,29,435.41360000000003,0.05419529991374817
716,HNEAP_RS03610,HNEAP_RS03610,1,NC_013422.1,774175,775314,+,,flagellar biosynthesis protein FlhB,0.5465,11,0.6438074541747991,0.04337651755250682,1139,47,622.4635,0.05278512101740041
717,GFF718,,7,NC_013422.1,775348,777476,+,,flagellar biosynthesis protein FlhA,0.5636,37,0.9999231673013173,0.6759675473316529,2128,120,1199.3408,0.054436768902848806
718,HNEAP_RS03620,HNEAP_RS03620,1,NC_013422.1,777530,778987,+,,flagellar biosynthesis protein FlhF,0.5871,18,0.9211834064418332,0.05170931660793813,1457,68,855.4046999999999,0.05670657740039484
719,HNEAP_RS03625,HNEAP_RS03625,1,NC_013422.1,779042,779872,+,,MinD/ParA family protein,0.5403,9,0.907440478859403,0.3371543479276074,830,40,448.449,0.05218627792443083
720,HNEAP_RS03630,HNEAP_RS03630,1,NC_013422.1,779872,780591,+,,RNA polymerase sigma factor FliA,0.5333,15,0.9999345779407962,0.9854473340393608,719,50,383.4427,0.05151016475494903
721,HNEAP_RS03635,HNEAP_RS03635,1,NC_013422.1,780887,781273,+,,chemotaxis protein CheY,0.5116,6,0.9876085587572855,0.8955800787489249,386,24,197.47760000000002,0.04941421392955545
722,HNEAP_RS03640,HNEAP_RS03640,1,NC_013422.1,781374,782129,+,,hypothetical protein,0.5278,10,0.11104155389464881,0.004173893589562634,755,23,398.48900000000003,0.050978932978927624
723,HNEAP_RS03645,HNEAP_RS03645,1,NC_013422.1,782171,784330,+,,chemotaxis protein CheA,0.5574,32,0.6275127855721685,0.0030657765977606796,2159,88,1203.4266,0.05383792580987922
724,HNEAP_RS03650,HNEAP_RS03650,1,NC_013422.1,784335,785387,+,,chemotaxis response regulator protein-glutamate methylesterase,0.5878,13,0.4308146716446118,0.0035599802149233494,1052,40,618.3656,0.05677418871734303
725,HNEAP_RS03655,HNEAP_RS03655,1,NC_013422.1,785384,786238,+,,ParA family protein,0.5485,17,0.9058068010712809,0.288963859421205,854,41,468.419,0.052978296208680935
726,HNEAP_RS03660,HNEAP_RS03660,1,NC_013422.1,786235,787104,+,,hypothetical protein,0.5483,13,0.9849055257282352,0.5969089420343153,869,47,476.47270000000003,0.052958978689552884
727,HNEAP_RS03665,HNEAP_RS03665,1,NC_013422.1,787170,787640,+,,hypothetical protein,0.5308,9,0.23297939412844185,0.029771915072214283,470,15,249.47600000000003,0.05126869576584839
728,HNEAP_RS03670,HNEAP_RS03670,1,NC_013422.1,787637,788071,+,,DUF2802 domain-containing protein,0.531,4,0.7208314850648606,0.281218644691862,434,19,230.454,0.05128801328497643
729,HNEAP_RS03675,HNEAP_RS03675,1,NC_013422.1,788244,790250,-,,DUF3488 domain-containing protein,0.5655,44,0.8699904540270416,0.02178145605209611,2006,89,1134.393,0.054620285334565304
730,HNEAP_RS03680,HNEAP_RS03680,1,NC_013422.1,790247,791155,-,,DUF58 domain-containing protein,0.571,20,0.9999348109282662,0.9319449558414773,908,60,518.468,0.05515151711058671
731,HNEAP_RS03685,HNEAP_RS03685,1,NC_013422.1,791368,792459,+,,AI-2E family transporter,0.5412,22,0.04229255068205568,0.00016221512826698672,1091,32,590.4492,0.052273206760507056
732,HNEAP_RS03690,HNEAP_RS03690,1,NC_013422.1,792500,793201,+,,DnaA regulatory inactivator Hda,0.5413,12,1.404739251559208e-11,1.779416651988042e-15,701,1,379.4513,0.05228286552007108
733,HNEAP_RS03695,HNEAP_RS03695,1,NC_013422.1,793214,793795,-,,hypothetical protein,0.5052,20,0.8285660312581302,0.4461829613957864,581,27,293.52119999999996,0.0487960533174578
734,HNEAP_RS03700,HNEAP_RS03700,1,NC_013422.1,793935,794336,-,,hypothetical protein,0.4801,7,0.07618137235068702,0.02029625789632639,401,10,192.5201,0.046371704666887364
735,HNEAP_RS03705,HNEAP_RS03705,1,NC_013422.1,794415,795173,-,,phosphatase,0.5705,13,0.9911490896255089,0.61691455225993,758,43,432.439,0.05510322331276659
736,HNEAP_RS03710,HNEAP_RS03710,1,NC_013422.1,795288,796130,+,,hypothetical protein,0.5326,19,0.5166245679496848,0.05851532773633962,842,33,448.44919999999996,0.051442553438000846
737,HNEAP_RS03715,HNEAP_RS03715,1,NC_013422.1,796253,796738,-,,peptidyl-prolyl cis-trans isomerase,0.5329,7,0.9223785233398445,0.5559045576872295,485,25,258.4565,0.05147152971669292
738,HNEAP_RS03720,HNEAP_RS03720,1,NC_013422.1,796769,797590,-,,UTP--glucose-1-phosphate uridylyltransferase,0.5438,22,2.2160932006652506e-12,6.254523683926286e-17,821,2,446.4598,0.05252433450917172
739,HNEAP_RS03725,HNEAP_RS03725,1,NC_013422.1,797683,798051,-,,DUF2069 domain-containing protein,0.5583,7,0.9999849594340632,0.996718189997646,368,32,205.45440000000002,0.053924854645955464
740,HNEAP_RS03730,HNEAP_RS03730,1,NC_013422.1,798052,798645,-,,NAD(P)H:quinone oxidoreductase,0.5842,9,0.977523425868587,0.5133073902710643,593,33,346.4306,0.05642647337303811
741,HNEAP_RS03735,HNEAP_RS03735,1,NC_013422.1,798899,799411,+,,TlpA family protein disulfide reductase,0.5068,12,0.26840716595962044,0.0546571296558391,512,17,259.4816,0.04895059347048222
742,HNEAP_RS03740,HNEAP_RS03740,1,NC_013422.1,799466,800059,+,,hypothetical protein,0.5067,8,0.999722203446244,0.9882194514525219,593,41,300.47310000000004,0.048940934710918205
743,HNEAP_RS03745,HNEAP_RS03745,1,NC_013422.1,800122,801459,+,,TolC family protein,0.5643,30,0.6907009579228838,0.021135826268614957,1337,56,754.4691,0.054504380219797
744,HNEAP_RS03750,HNEAP_RS03750,1,NC_013422.1,801456,802328,+,,hypothetical protein,0.5716,13,0.999999824544493,0.9968813128062529,872,67,498.4352,0.05520946966797086
745,HNEAP_RS03755,HNEAP_RS03755,1,NC_013422.1,802344,804122,-,,N-acetylglutaminylglutamine amidotransferase,0.5913,28,0.7294908260816386,0.0028344629355693558,1778,75,1051.3314,0.05711224530208393
746,HNEAP_RS03760,HNEAP_RS03760,1,NC_013422.1,804162,806168,+,,FAD-dependent oxidoreductase,0.5795,26,0.17722580737824778,1.249475001230441e-05,2006,71,1162.477,0.0559725116735289
747,HNEAP_RS03765,HNEAP_RS03765,1,NC_013422.1,806171,806440,-,,HPr family phosphocarrier protein,0.5519,0,0.15999440653029162,0.023366611489349553,269,7,148.4611,0.0533066940338578
748,HNEAP_RS03770,HNEAP_RS03770,1,NC_013422.1,806440,806832,-,,PTS mannose transporter subunit IIA,0.5293,9,0.9999473263640232,0.9961350503879881,392,32,207.4856,0.051123814372388006
749,HNEAP_RS03775,HNEAP_RS03775,1,NC_013422.1,807263,808126,-,,RNase adapter RapZ,0.5289,24,0.025285699380166345,0.0002751862348881248,863,23,456.44070000000005,0.051085179334131904
750,HNEAP_RS12190,HNEAP_RS12190,1,NC_013422.1,808226,809086,-,,hypothetical protein,0.547,13,0.6041539145381052,0.06075102856974318,860,35,470.42,0.05283341481522055
751,HNEAP_RS03785,HNEAP_RS03785,1,NC_013422.1,809111,809590,-,,PTS IIA-like nitrogen-regulatory protein PtsN,0.5437,6,5.6476343145133e-06,2.087429598425073e-08,479,3,260.4323,0.0525146757496077
752,HNEAP_RS03790,HNEAP_RS03790,1,NC_013422.1,809986,810276,-,,ribosomal subunit interface protein,0.4467,7,0.05640959002145331,0.031589489665784835,290,6,129.543,0.04314567897250278
753,HNEAP_RS03795,HNEAP_RS03795,1,NC_013422.1,810295,811803,-,,RNA polymerase sigma-54 factor,0.5646,24,6.0171637146572605e-24,7.277716715554872e-34,1508,2,851.4168,0.05453335649848907
754,HNEAP_RS03800,HNEAP_RS03800,1,NC_013422.1,811966,812709,-,,LPS export ABC transporter ATP-binding protein,0.5726,16,2.7124087715460042e-12,1.9482814078036695e-17,743,1,425.4418,0.055306057263611125
755,HNEAP_RS03805,HNEAP_RS03805,1,NC_013422.1,812706,813290,-,,lipopolysaccharide transport periplasmic protein LptA,0.5368,10,5.353903650435574e-11,3.1381422579367467e-14,584,0,313.49120000000005,0.051848221339689936
756,HNEAP_RS03810,HNEAP_RS03810,1,NC_013422.1,813290,813964,-,,LPS export ABC transporter periplasmic protein LptC,0.5585,11,4.036368297766647e-11,2.3106995438436715e-15,674,1,376.429,0.0539441721650835
757,HNEAP_RS03815,HNEAP_RS03815,1,NC_013422.1,813930,814457,-,,haloacid dehalogenase,0.589,6,0.0009850964596150361,1.2764502145819544e-06,527,8,310.40299999999996,0.05689009383211133
758,HNEAP_RS03820,HNEAP_RS03820,1,NC_013422.1,814495,815466,-,,KpsF/GutQ family sugar-phosphate isomerase,0.5885,9,7.067740032756491e-15,3.7117227447879454e-22,971,2,571.4335,0.05684180003429121
759,HNEAP_RS03825,HNEAP_RS03825,1,NC_013422.1,815790,816653,+,,hypothetical protein,0.5718,18,0.9976780969341653,0.7213008167117235,863,51,493.4634,0.05522878718709892
760,HNEAP_RS03830,HNEAP_RS03830,1,NC_013422.1,816650,817189,+,,hypothetical protein,0.5852,9,0.9999925218381467,0.9897730569796241,539,43,315.42280000000005,0.056523060968678374
761,HNEAP_RS03835,HNEAP_RS03835,1,NC_013422.1,817189,818058,+,,ABC transporter ATP-binding protein,0.6034,10,0.8863780555787061,0.08967549147513333,869,41,524.3546,0.05828095520933104
762,HNEAP_RS03840,HNEAP_RS03840,1,NC_013422.1,818055,818855,+,,ABC transporter permease,0.5705,10,0.9999998383474,0.9978371908463329,800,63,456.4,0.05510322331276658
763,HNEAP_RS03845,HNEAP_RS03845,1,NC_013422.1,818859,819320,+,,outer membrane lipid asymmetry maintenance protein MlaD,0.4957,15,0.9999894142165205,0.9994920423174445,461,38,228.5177,0.04787847115887536
764,HNEAP_RS03850,HNEAP_RS03850,1,NC_013422.1,819317,820678,+,,TolC family protein,0.5514,38,0.9999754665450374,0.9391019244706608,1361,85,750.4554,0.05325840023603768
765,HNEAP_RS03855,HNEAP_RS03855,1,NC_013422.1,820675,821316,+,,toluene tolerance family protein,0.5202,15,0.6708358754032413,0.19933640360938082,641,27,333.4482,0.05024486725206166
766,HNEAP_RS03860,HNEAP_RS03860,1,NC_013422.1,821309,821662,+,,STAS domain-containing protein,0.596,7,0.8865835746783479,0.3491454819046984,353,18,210.38799999999998,0.05756620700159313
767,HNEAP_RS03865,HNEAP_RS03865,1,NC_013422.1,821727,822986,+,,UDP-N-acetylglucosamine 1-carboxyvinyltransferase,0.5548,22,7.191886906997976e-23,7.6862480308150236e-31,1259,0,698.4932,0.05358679806121455
768,HNEAP_RS03870,HNEAP_RS03870,1,NC_013422.1,823018,823668,+,,ATP phosphoribosyltransferase,0.5545,15,3.697171703262828e-12,2.8917194531469956e-16,650,0,360.425,0.053557821782522476
769,HNEAP_RS03875,HNEAP_RS03875,1,NC_013422.1,823665,824966,+,,histidinol dehydrogenase,0.5845,19,7.189267600216437e-22,1.1552088861826765e-31,1301,1,760.4345000000001,0.05645544965173019
770,HNEAP_RS03880,HNEAP_RS03880,1,NC_013422.1,825041,826150,+,,histidinol-phosphate transaminase,0.5441,23,4.555902877223758e-13,8.200830302819803e-19,1109,6,603.4069000000001,0.05255331078786381
771,HNEAP_RS03890,HNEAP_RS03890,1,NC_013422.1,826389,828164,+,,DNA polymerase III  subunit gamma and tau,0.5479,25,1.67095130372849e-28,6.115156511038675e-39,1775,2,972.5225000000002,0.05292034365129679
772,HNEAP_RS03895,HNEAP_RS03895,1,NC_013422.1,828206,828532,+,,nucleoid-associated protein  YbaB/EbfC family,0.5291,3,0.0001938044859517106,6.445609455210371e-06,326,2,172.4866,0.051104496853259955
773,HNEAP_RS03900,HNEAP_RS03900,1,NC_013422.1,828543,829136,+,,recombination protein RecR,0.5572,11,0.9858001609367919,0.6884577929117219,593,34,330.4196,0.05381860829075117
774,HNEAP_RS03905,HNEAP_RS03905,1,NC_013422.1,829163,829534,-,,PilZ domain-containing protein,0.4409,6,0.0008940397718735237,0.00038299278632190827,371,4,163.5739,0.04258547091778929
775,HNEAP_RS03910,HNEAP_RS03910,1,NC_013422.1,829535,831709,-,,DUF1631 domain-containing protein,0.4492,71,0.42874334645033346,0.15016029383770707,2174,84,976.5608,0.04338714796160342
776,HNEAP_RS03915,HNEAP_RS03915,1,NC_013422.1,831681,833150,-,,glycogen synthase GlgA,0.4952,40,0.9992848562982676,0.9442485726500764,1469,83,727.4488,0.047830177361055236
777,HNEAP_RS03920,HNEAP_RS03920,1,NC_013422.1,833167,835332,-,,1 4-alpha-glucan-branching protein,0.5254,44,0.9939468177822003,0.49149619291222146,2165,109,1137.491,0.05074712274939099
778,HNEAP_RS03925,HNEAP_RS03925,1,NC_013422.1,835747,837018,+,,glucose-1-phosphate adenylyltransferase,0.5299,29,0.9999980530006297,0.9939025765036849,1271,85,673.5029000000001,0.05118176692977216
779,HNEAP_RS03930,HNEAP_RS03930,1,NC_013422.1,837018,838718,+,,glycoside hydrolase,0.5267,35,0.9801363507429601,0.4195219751146571,1700,84,895.3899999999999,0.05087268662372332
780,HNEAP_RS03935,HNEAP_RS03935,1,NC_013422.1,838760,840190,+,,4-alpha-glucanotransferase,0.5737,25,0.7842462002830478,0.023428019006489078,1430,62,820.391,0.055412303618815405
781,GFF782,,7,NC_013422.1,840246,841510,-,,hypothetical protein,0.5296,32,0.8542697987880707,0.18116150826060687,1264,57,669.4144,0.051152790651080075
782,HNEAP_RS03945,HNEAP_RS03945,1,NC_013422.1,841567,841770,+,,hypothetical protein,0.4167,5,0.0025252937277412766,0.0022729735205988533,203,1,84.5901,0.040248051103295074
783,HNEAP_RS03950,HNEAP_RS03950,1,NC_013422.1,842110,843315,-,,multidrug ABC transporter substrate-binding protein,0.568,16,0.99999999600591,0.9989017783101484,1205,91,684.4399999999999,0.05486175432366594
784,HNEAP_RS03955,HNEAP_RS03955,1,NC_013422.1,843315,844031,-,,ABC transporter ATP-binding protein,0.5914,10,0.9090844285021242,0.19378547884262354,716,35,423.4424,0.05712190406164795
785,HNEAP_RS03960,HNEAP_RS03960,1,NC_013422.1,844028,845314,-,,efflux RND transporter periplasmic adaptor subunit,0.5742,17,0.9996813115470824,0.7394660806065461,1286,76,738.4212000000001,0.05546059741663555
